i t_now roll pitch yaw Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tpx Tpy Tix Tiy Tdx Tdy error_x error_y 
1698 18.49588418006897 0.006902910768985748 0.002109222114086151 -0.12616991996765137 0.08443463123279313 0.1342088920623064 0.0 -0.1265333568970537 -0.005673909264942132 0.1322072661619958 738.0 -931.0 298.0 0.08232361202438672 -0.023623287677764893 1.7896437396605808e-06 -0.00035947881639003754 0.002109229564666748 0.15819165855646133 -0.0071585749586423235 -0.002109222114086151 
1699 18.500861883163452 0.006902910768985748 0.002109222114086151 -0.12616991996765137 0.08333205544638136 -0.02398276649415493 0.0 0.022611169092840628 -0.07934592290007036 0.05673475380722974 741.0 -935.0 298.0 0.08122106020649274 -0.023623287677764893 1.7656752218802772e-06 -0.00035947881639003754 0.002109229564666748 0.0 -0.007062700887521108 -0.002109222114086151 
1700 18.50588059425354 0.006902910768985748 -0.0011504888534545898 -0.12732040882110596 0.0822294796599696 0.25700431890785697 0.0 -0.24230599559196755 0.05401290880215263 0.18829308678981493 742.0 -938.0 298.0 0.08011850838859876 0.012885475158691406 1.7417067040999731e-06 -0.00035947881639003754 0.002109229564666748 0.24447832256555557 -0.006966826816399892 0.0011504888534545898 
1701 18.510892152786255 0.006902910768985748 -0.0011504888534545898 -0.12732040882110596 0.08045580135472119 0.012525996342301369 0.0 -0.011809622606345584 -0.05978707541875736 0.07159669802510293 742.0 -938.0 298.0 0.07975099111596744 0.012885475158691406 1.7337171981732053e-06 -0.00035947881639003754 0.00070307652155557 0.0 -0.0069348687926928205 0.0011504888534545898 
1702 18.51596474647522 0.006902910768985748 -0.0023009702563285828 -0.12770390510559082 0.08008827609258394 0.11169749327003956 0.0 -0.10530940657704496 -0.01273710031346804 0.11804650689051299 743.0 -941.0 299.0 0.0793834738433361 0.025770866870880125 1.7257276922464372e-06 -0.00035947881639003754 0.000703076521555589 0.08628610521554947 -0.006902910768985748 0.0023009702563285828 
1703 18.520864009857178 0.006519414484500885 -0.004026696085929871 -0.12847089767456055 0.08005630208986501 0.17416794789209963 0.0 -0.1642071160264652 0.016737861075140647 0.14746925495132454 743.0 -947.0 302.0 0.07864843929807346 0.04509899616241455 1.7097486803929014e-06 -0.00036048549041152006 0.001406153043111159 0.1294294372200966 -0.006838994721571605 0.004026696085929871 
1704 18.5258891582489 0.006135925650596619 -0.004793688654899597 -0.1288543939590454 0.07999234104622156 0.11085207169502974 0.0 -0.10451233547217716 -0.013057305228555922 0.11756964070073307 742.0 -949.0 305.0 0.07717838448782761 0.053689312934875486 1.6777909671266875e-06 -0.0003616839125752449 0.0028122787674268214 0.05752444267272949 -0.006711163868506749 0.004793688654899597 
1705 18.530863523483276 0.005944177508354187 -0.004985436797142029 -0.12923789024353027 0.07885780553768078 0.06985507252439857 0.0 -0.06585999397637374 -0.031457131612792975 0.09731712558916672 741.0 -951.0 307.0 0.07534081240495046 0.05583689212799072 1.6378437479337056e-06 -0.0003629302717745304 0.0035153552889823914 0.014381110668182373 -0.006551374991734822 0.004985436797142029 
1706 18.535882234573364 0.005560681223869324 -0.005560681223869324 -0.1294296383857727 0.07769129602642108 0.10505864126980304 0.0 -0.0990502368854968 -0.01390955913066823 0.11295979601616501 739.0 -953.0 310.0 0.07276820577681065 0.06227962970733642 1.581917516887188e-06 -0.00036432044208049776 0.00492150833209355 0.04314333200454712 -0.006327670067548752 0.005560681223869324 
1707 18.540874242782593 0.0051771849393844604 -0.005752429366111755 -0.1294296383857727 0.07578973599088688 0.078442561019212 0.0 -0.07395635577376578 -0.024903882419091257 0.09886023819285705 737.0 -954.0 312.0 0.06946056460340817 0.06442720890045166 1.5100122739871344e-06 -0.0003657585494220257 0.0063276613752047284 0.014381110668182373 -0.006040049095948537 0.005752429366111755 
1708 18.545883893966675 0.004985436797142029 -0.005944177508354187 -0.12962138652801514 0.07281757417165985 0.08058865416795015 0.0 -0.07597971179847343 -0.021465444443374636 0.09744515624184805 735.0 -955.0 314.0 0.06578540615737438 0.06657478809356689 1.4301175251603129e-06 -0.00036724459379911423 0.0070307378967602975 0.014381110668182373 -0.005720470100641251 0.005944177508354187 
1709 18.55087924003601 0.0046019405126571655 -0.005944177508354187 -0.12981313467025757 0.06914233583087723 0.06620605745539068 0.0 -0.062419669576443904 -0.025244646015045894 0.0876643155914898 732.0 -956.0 317.0 0.06211024771134059 0.06657478809356689 1.350222776333491e-06 -0.0003687306381762028 0.0070307378967602975 0.0 -0.005400891105333964 0.005944177508354187 
1710 18.555871725082397 0.0046019405126571655 -0.005752429366111755 -0.12981313467025757 0.06479600800946356 0.049675929486751556 0.0 -0.04683491546910239 -0.029488261262941337 0.07632317673204372 730.0 -957.0 319.0 0.05917010953028996 0.06442720890045166 1.286306728919347e-06 -0.0003701687455177307 0.005624612172444674 -0.014381110668182373 -0.005145226915677388 0.005752429366111755 
1711 18.57073998451233 0.0046019405126571655 -0.005752429366111755 -0.12981313467025757 0.061520254652947186 0.0640556020475924 0.0 -0.06039220077445265 -0.02003497719470808 0.08042717796916073 730.0 -957.0 319.0 0.05659748862187068 0.06442720890045166 1.2303801874319715e-06 -0.00037160685285925866 0.004921535650889066 0.0 -0.004921520749727885 0.005752429366111755 
1712 18.573888301849365 0.0046019405126571655 -0.005752429366111755 -0.12981313467025757 0.058276475299149755 0.06405416394025087 0.0 -0.06039084491384828 -0.017387120373350703 0.07777796528719899 730.0 -957.0 319.0 0.054759902258714035 0.06442720890045166 1.1904326577981315e-06 -0.0003730449602007866 0.003515382607777926 0.0 -0.004761730631192525 0.005752429366111755 
1713 18.5802321434021 0.0036432072520256042 -0.004410192370414734 -0.12981313467025757 0.05744548972851286 -0.05164776763692499 0.0 0.04869398230562236 -0.07125103710586073 0.02255705480023837 724.0 -961.0 325.0 0.051819778357942894 0.049394154548645014 1.1265169208248457e-06 -0.0003741475082933903 0.005624584853649139 -0.10066777467727661 -0.004506067683299382 0.004410192370414734 
1714 18.586179733276367 0.0030679628252983093 -0.004026696085929871 -0.1300048679113388 0.0551764044308414 0.01596162064373493 0.0 -0.015048760261216204 -0.03752696543505933 0.052575725696275534 720.0 -965.0 329.0 0.0481446199119091 0.04509899616241455 1.0466221719980241e-06 -0.0003751541823148728 0.0070307378967602975 -0.028762221336364746 -0.004186488687992096 0.004026696085929871 
1715 18.59299921989441 0.0019174739718437195 -0.0028762146830558777 -0.13038836419582367 0.052843371127732096 -0.054447654947638514 0.0 0.051333741377573947 -0.06881330253927513 0.017479561161701185 718.0 -968.0 332.0 0.04299939237535 0.03221360445022583 9.347693994641305e-07 -0.0003751541823148728 0.009843043982982635 -0.08628610521554947 -0.0037390775978565216 0.0028762146830558777 
1716 18.59619927406311 0.0019174739718437195 -0.0028762146830558777 -0.13038836419582367 0.04769803173840046 0.031838450267910955 0.0 -0.03001757878254731 -0.023936490440112472 0.05395406922265979 718.0 -968.0 332.0 0.037854164838790894 0.03221360445022583 8.229166269302368e-07 -0.0003751541823148728 0.009843043982982635 0.0 -0.0032916665077209473 0.0028762146830558777 
1717 18.602561950683594 0.0015339776873588562 -0.002684466540813446 -0.1311553567647934 0.04322379486790548 0.015309760406613348 0.0 -0.014434180535810151 -0.028074990456461134 0.042509170992271285 715.0 -971.0 334.0 0.03197390275696913 0.030066025257110593 6.950848425428073e-07 -0.0003751541823148728 0.011249197026093805 -0.014381110668182373 -0.002780339370171229 0.002684466540813446 
1718 18.60485601425171 0.0015339776873588562 -0.002684466540813446 -0.1311553567647934 0.03734340495429933 0.02969087107479572 0.0 -0.02799282170176476 -0.016494351614502523 0.04448717331626728 715.0 -971.0 334.0 0.026093640675147377 0.030066025257110593 5.672530581553778e-07 -0.0003751541823148728 0.011249197026093795 0.0 -0.002269012232621511 0.002684466540813446 
1719 18.607775688171387 0.0015339776873588562 -0.002684466540813446 -0.1311553567647934 0.029785271781807145 0.02969087107479572 0.0 -0.02799282170176476 -0.010323161720966229 0.03831598342273099 715.0 -971.0 334.0 0.022050950676202774 0.030066025257110593 4.793684929609299e-07 -0.0003751541823148728 0.007733841737111413 0.0 -0.0019174739718437195 0.002684466540813446 
1720 18.61099076271057 0.0017257258296012878 -0.002684466540813446 -0.13153885304927826 0.024400288860624036 0.02969087107479572 0.0 -0.02799282170176476 -0.005926341577466025 0.03391916327923078 714.0 -973.0 335.0 0.01947832976778348 0.030066025257110593 4.23441951473554e-07 -0.0003751541823148728 0.004921535650889081 0.0 -0.0016937678058942158 0.002684466540813446 
1721 18.62017822265625 0.002109222114086151 -0.0028762146830558777 -0.13249759376049042 0.019143201950316626 0.04621956093609333 0.0 -0.04357621994850192 0.00615775103380846 0.037418468914693456 713.0 -977.0 337.0 0.01984584704041481 0.03221360445022583 4.3143145740032205e-07 -0.0003751541823148728 -0.0007030765215555843 0.014381110668182373 -0.0017257258296012878 0.0028762146830558777 
1722 18.622698545455933 0.002109222114086151 -0.0028762146830558777 -0.13249759376049042 0.019510727212453883 0.031838450267910955 0.0 -0.03001757878254731 -0.00092165266910848 0.030939231451655794 713.0 -977.0 337.0 0.02021336431304614 0.03221360445022583 4.3942096332709003e-07 -0.0003751541823148728 -0.0007030765215555843 0.0 -0.0017576838533083599 0.0028762146830558777 
1723 18.62649393081665 0.0023009702563285828 -0.0028762146830558777 -0.13288109004497528 0.018871598696336152 0.031838450267910955 0.0 -0.03001757878254731 -0.00039980642092494144 0.03041738520347225 713.0 -979.0 338.0 0.021683433403571446 0.03221360445022583 4.713789870341619e-07 -0.0003751541823148728 -0.0028123060862223275 0.0 -0.0018855159481366475 0.0028762146830558777 
1724 18.63653016090393 0.0024927183985710144 -0.003259710967540741 -0.13383983075618744 0.020006148485466838 0.06489501506276428 0.0 -0.06118360695477835 0.0142568516414731 0.04692675531330524 712.0 -984.0 339.0 0.02352101976672808 0.03650876283645629 5.113265166680018e-07 -0.00037596911005675796 -0.003515382607777912 0.028762221336364746 -0.002045306066672007 0.003259710967540741 
1725 18.639299631118774 0.0024927183985710144 -0.003259710967540741 -0.13383983075618744 0.021843774796153105 0.03613197879865765 0.0 -0.034065556301625846 -0.0008025892848013188 0.03486814558642716 712.0 -984.0 339.0 0.02535860612988472 0.03650876283645629 5.512740463018418e-07 -0.00037678403779864314 -0.003515382607777916 0.0 -0.002205096185207367 0.003259710967540741 
1726 18.641749620437622 0.0028762146830558777 -0.0034514591097831726 -0.13441507518291473 0.02334584984742105 0.052659805795177816 0.0 -0.049648141031649176 0.005762263936553233 0.043885877095095935 712.0 -986.0 340.0 0.027563709765672684 0.03865634202957153 5.992110818624497e-07 -0.000377646902576089 -0.004218459129333496 0.014381110668182373 -0.0023968443274497986 0.0034514591097831726 
1727 18.644711017608643 0.004026696085929871 -0.0005752444267272949 -0.1353738009929657 0.024208809420776863 -0.2096510105524212 0.0 0.19766086832563926 -0.11859684428321488 -0.0790640240424244 712.0 -987.0 340.0 0.03123886821170648 0.006442737579345703 6.791058306892713e-07 -0.000377646902576089 -0.007030737896760308 -0.21571610122919083 -0.0027164233227570853 0.0005752444267272949 
1728 18.6465802192688 0.004026696085929871 -0.0005752444267272949 -0.1353738009929657 0.02788404776155949 0.006065090676769614 0.0 -0.005718222328073467 -0.019908118495702 0.025626340823775465 712.0 -987.0 340.0 0.03491402665774027 0.006442737579345703 7.59000579516093e-07 -0.000377646902576089 -0.0070307378967602975 0.0 -0.0030360023180643716 0.0005752444267272949 
1729 18.65093421936035 0.004026696085929871 -0.0009587407112121582 -0.13575729727745056 0.031894837361760436 0.03912247039936483 0.0 -0.036885018821547794 -0.007599516244349387 0.04448453506589718 712.0 -989.0 340.0 0.038221667831142746 0.010737895965576172 8.309058224161467e-07 -0.000377646902576089 -0.0063276613752047284 0.028762221336364746 -0.0033236232896645865 0.0009587407112121582 
1730 18.655885696411133 0.0036432072520256042 -0.0017257258296012878 -0.13690778613090515 0.03620919118045519 0.07647436626814305 0.0 -0.07210072396686362 0.006485681186431783 0.06561504278043183 711.0 -991.0 340.0 0.04042677146693071 0.01932812929153442 8.788428579767545e-07 -0.000377646902576089 -0.004218459129333496 0.05752388387918472 -0.003515371431907018 0.0017257258296012878 
1731 18.6608989238739 0.0036432072520256042 -0.0017257258296012878 -0.13690778613090515 0.038414342753278714 0.018950482388958332 0.0 -0.017866686138651573 -0.02243183644731205 0.04029852258596362 711.0 -992.0 340.0 0.042631875102718673 0.01932812929153442 9.267798935373624e-07 -0.000377646902576089 -0.004218459129333496 0.0 -0.00370711957414945 0.0017257258296012878 
1732 18.66598677635193 0.0036432072520256042 -0.0017257258296012878 -0.13690778613090515 0.041290596844938895 0.018950482388958332 0.0 -0.017866686138651573 -0.024780288079031966 0.04264697421768354 711.0 -992.0 340.0 0.04410194419324398 0.01932812929153442 9.587379172444345e-07 -0.000377646902576089 -0.0028123060862223275 0.0 -0.0038349516689777374 0.0017257258296012878 
1733 18.670868635177612 0.003834955394268036 -0.0019174739718437195 -0.13805827498435974 0.04443844115237395 0.035479172250255944 0.0 -0.03345008438538874 -0.01955879306997691 0.05300887745536565 712.0 -994.0 340.0 0.04373444120089213 0.021475708484649657 9.507487217585247e-07 -0.000377646902576089 0.0007030492027600638 0.014381110668182373 -0.003802994887034098 0.0019174739718437195 
1734 18.67587924003601 0.004026696085929871 -0.0019174739718437195 -0.13863351941108704 0.043735391949613886 0.021098061582073568 0.0 -0.01989144321943413 -0.025764076382676658 0.04565551960211079 713.0 -995.0 340.0 0.04373444120089213 0.021475708484649657 9.507487217585247e-07 -0.000377646902576089 0.0 0.0 -0.003802994887034098 0.0019174739718437195 
1735 18.680855751037598 0.004218444228172302 -0.0023009702563285828 -0.13920876383781433 0.043399840690195556 0.05415544130466878 0.0 -0.05105823971290846 -0.009906701679898437 0.06096494139280689 713.0 -997.0 340.0 0.04410195847352346 0.025770866870880125 9.587382276852925e-07 -0.000377646902576089 -0.000703076521555589 0.028762221336364746 -0.0038349529107411704 0.0023009702563285828 
1736 18.685839891433716 0.005752429366111755 0.0003834962844848633 -0.14035925269126892 0.040411866396355134 -0.206007795849815 0.0 0.19422601256359742 -0.1301091570233307 -0.06411685554026668 712.0 -998.0 340.0 0.048144634192188576 -0.004295158386230468 1.0466224824388822e-06 -0.000377646902576089 -0.007733814418315878 -0.20133499056100845 -0.0041864899297555285 -0.0003834962844848633 
1737 18.690847635269165 0.005752429366111755 0.0003834962844848633 -0.14035925269126892 0.044454629999275005 -0.004672805288806557 0.0 0.0044055630758393065 -0.03849983493873481 0.0340942718628955 712.0 -998.0 340.0 0.0521873099108537 -0.004295158386230468 1.1345067371924718e-06 -0.000377646902576089 -0.0077338144183158875 0.0 -0.004538026948769887 -0.0003834962844848633 
1738 18.695846796035767 0.006519414484500885 0.0034514591097831726 -0.14150972664356232 0.04715520160272717 -0.2691312008295208 0.0 0.2537393295139103 -0.1653717256385395 -0.08836760387537079 711.0 -1000.0 340.0 0.05770004043976466 -0.03865634202957153 1.2543487052122753e-06 -0.000377646902576089 -0.010546093185742709 -0.2300972118973732 -0.005017394820849101 -0.0034514591097831726 
1739 18.700843334197998 0.006519414484500885 0.0034514591097831726 -0.14150972664356232 0.053003603233024485 -0.039033988932147615 0.0 0.03680159769424296 -0.061678059663735726 0.02487646196949277 711.0 -1000.0 340.0 0.06284525369604428 -0.03865634202957153 1.3662011673053105e-06 -0.000377646902576089 -0.0098430166641871 0.0 -0.005464804669221242 -0.0034514591097831726 
1740 18.705854654312134 0.007669903337955475 0.006519421935081482 -0.1420849710702896 0.05647115900646895 -0.30349238447286186 0.0 0.28613536413231394 -0.18917619031596483 -0.09695917381634911 711.0 -1001.0 340.0 0.06982806759576003 -0.07301752567291259 1.5180014694730442e-06 -0.000377646902576089 -0.013358426590760562 -0.2300972118973732 -0.006072005877892177 -0.006519421935081482 
1741 18.710832357406616 0.007669903337955475 0.006519421935081482 -0.14227671921253204 0.0637896759659052 -0.07339517257548868 0.0 0.06919763231264661 -0.08668286848097242 0.017485236168325813 712.0 -1002.0 339.0 0.07644336422284444 -0.07301752567291259 1.6618122657140096e-06 -0.000377646902576089 -0.012655350069204954 0.0 -0.006647249062856038 -0.006519421935081482 
1742 18.715869903564453 0.008628644049167633 0.009587377309799194 -0.14285196363925934 0.07141177018204083 -0.3378529258761555 0.0 0.31853079324099404 -0.21757286281212987 -0.10095793042886415 714.0 -1004.0 339.0 0.08195610903203487 -0.10737862586975097 1.7816545441746714e-06 -0.000377646902576089 -0.010546120504538225 -0.23009665310382843 -0.007126618176698685 -0.009587377309799194 
1743 18.720832347869873 0.008820392191410065 0.009395629167556763 -0.14342720806598663 0.0765890835740914 -0.09122758291102946 0.0 0.0860101900101959 -0.10553981987973143 0.019529629869535527 717.0 -1007.0 338.0 0.08783637111385663 -0.10523104667663574 1.909486328562101e-06 -0.000377646902576089 -0.011249197026093795 0.014381110668182373 -0.007637945314248403 -0.009395629167556763 
1744 18.725831985473633 0.009970873594284058 0.011696606874465942 -0.14457769691944122 0.08179837096886088 -0.3039529719147831 0.0 0.28656961013699644 -0.21007289529003087 -0.07649671484696556 725.0 -1012.0 336.0 0.09445166774094105 -0.13100199699401854 2.0532971248030665e-06 -0.000377646902576089 -0.012655350069204973 -0.17257332801818848 -0.008213188499212265 -0.011696606874465942 
1745 18.73083233833313 0.009970873594284058 0.013805828988552094 -0.14534468948841095 0.08841381140674154 -0.31319459013082085 0.0 0.29528269134992635 -0.2198309203953564 -0.07545177095456992 729.0 -1016.0 335.0 0.10106696436802545 -0.15462528467178344 2.1971079210440317e-06 -0.000377646902576089 -0.012655350069204954 -0.15819165855646133 -0.008788431684176127 -0.013805828988552094 
1746 18.73583960533142 0.009779125452041626 0.013997577130794525 -0.14611166715621948 0.09737811066055048 -0.17153162143565712 0.0 0.16172156360676918 -0.1603696762149258 -0.0013518873918433928 735.0 -1020.0 333.0 0.10510964008669058 -0.15677286386489866 2.2849921757976215e-06 -0.000377646902576089 -0.0077338144183158875 -0.014381110668182373 -0.009139968703190485 -0.013997577130794525 
1747 18.74084186553955 0.009779125452041626 0.013997577130794525 -0.14611166715621948 0.10142087426347036 -0.15715051076747474 0.0 0.14816292244081458 -0.15689125829123163 0.008728335850417056 735.0 -1020.0 333.0 0.1091523158053557 -0.15677286386489866 2.372876430551211e-06 -0.000377646902576089 -0.0077338144183158875 0.0 -0.009491505722204844 -0.013997577130794525 
1748 18.745869874954224 0.009587377309799194 0.014189325273036957 -0.14649516344070435 0.1074769454229002 -0.17367920062877235 0.0 0.16374632068755174 -0.16962771881012967 0.005881398122577945 742.0 -1024.0 330.0 0.11098988788823286 -0.1589204430580139 2.4128236497441927e-06 -0.000377646902576089 -0.0035153552889823914 -0.014381110668182373 -0.00965129459897677 -0.014189325273036957 
1749 18.75083565711975 0.009012140333652496 0.011888355016708374 -0.14764565229415894 0.11065674945246427 0.03904554613493385 0.0 -0.036812493929525215 -0.07194461061975047 0.10875710454927569 754.0 -1033.0 324.0 0.1113574051608642 -0.13314957618713377 2.420813155670961e-06 -0.000377646902576089 -0.0007030765215556081 0.1725727692246437 -0.009683252622683844 -0.011888355016708374 
1750 18.75593614578247 0.009012140333652496 0.009587377309799194 -0.14822089672088623 0.11303756923290591 0.06481705524586141 0.0 -0.061110105734522246 -0.06173973592778765 0.1228498416623099 760.0 -1038.0 322.0 0.10951983307798704 -0.10737862586975097 2.3808659364779795e-06 -0.000377646902576089 0.0035153552889823914 0.17257332801818848 -0.009523463745911917 -0.009587377309799194 
1751 18.760883331298828 0.009012140333652496 0.009587377309799194 -0.14822089672088623 0.11119995720280956 -0.10775627277232706 0.0 0.10159358825693306 -0.14159117898386997 0.03999759072693692 760.0 -1038.0 322.0 0.10768226099510989 -0.10737862586975097 2.3409187172849977e-06 -0.000377646902576089 0.0035153552889823914 0.0 -0.00936367486913999 -0.009587377309799194 
1752 18.76585078239441 0.009587377309799194 0.003834955394268036 -0.14956313371658325 0.1080201531732455 0.3881024963464588 0.0 -0.3659065426160111 0.09475518557076132 0.2711513570452497 771.0 -1047.0 317.0 0.10731474372247854 -0.042951500415802 2.332929211358229e-06 -0.000377646902576089 0.0007030765215556081 0.4314316436648369 -0.009331716845432917 -0.003834955394268036 
1753 18.7708420753479 0.009779125452041626 0.0011504888534545898 -0.15013837814331055 0.1073170766516899 0.18807186849974097 0.0 -0.1773158580887886 0.0010339028831308353 0.17628195520565776 774.0 -1050.0 317.0 0.10731474372247854 -0.012885475158691406 2.332929211358229e-06 -0.000377646902576089 0.0 0.20133499056100845 -0.009331716845432917 -0.0011504888534545898 
1754 18.775848388671875 0.009779125452041626 0.0011504888534545898 -0.15013837814331055 0.10698152539227157 -0.013263122061267495 0.0 0.012504591398969526 -0.0936023454047072 0.08109775400573765 778.0 -1054.0 316.0 0.10768226099510989 -0.012885475158691406 2.3409187172849977e-06 -0.000377646902576089 -0.0007030765215556081 0.0 -0.00936367486913999 -0.0011504888534545898 
1755 18.780841827392578 0.009779125452041626 0.0011504888534545898 -0.15013837814331055 0.10634240991435946 -0.013263122061267495 0.0 0.012504591398969526 -0.09308050980217397 0.08057591840320442 778.0 -1054.0 316.0 0.1091523158053557 -0.012885475158691406 2.372876430551211e-06 -0.000377646902576089 -0.0028122787674267832 0.0 -0.009491505722204844 -0.0011504888534545898 
1756 18.785926342010498 0.008436895906925201 -0.0030679628252983093 -0.15186409652233124 0.11016134246004124 0.3503666456565261 0.0 -0.33032884139375174 0.07521806122784389 0.2551107801659078 783.0 -1060.0 316.0 0.10804976398746172 0.034361183643341064 2.348907912770907e-06 -0.00037841389328241356 0.002109229564666748 0.31638387590646744 -0.009395631651083628 0.0030679628252983093 
1757 18.79084038734436 0.008436895906925201 -0.0030679628252983093 -0.15186409652233124 0.10905876667362947 0.03398200275935233 0.0 -0.032038539452583996 -0.07302684038292107 0.10506537983550508 783.0 -1060.0 316.0 0.10694721216956773 0.034361183643341064 2.3249393949906033e-06 -0.0003791808839887381 0.002109229564666748 0.0 -0.009299757579962412 0.0030679628252983093 
1758 18.795854568481445 0.00632767379283905 -0.003259710967540741 -0.15301458537578583 0.1126538824426631 0.050509877692908045 0.0 -0.04762116937807787 -0.06817092515362945 0.11579209453170733 785.0 -1063.0 319.0 0.10069944709539413 0.03650876283645629 2.189118415117264e-06 -0.00037999581173062325 0.011952246228853849 0.014381110668182373 -0.008756473660469055 0.003259710967540741 
1759 18.800834894180298 0.0051771849393844604 -0.0030679628252983093 -0.1533980816602707 0.10875484036343792 0.019599310172721745 0.0 -0.01847840683961337 -0.07955875189628102 0.09803715873589437 785.0 -1063.0 320.0 0.09187906111280122 0.034361183643341064 1.9973708937565486e-06 -0.0003807628024369478 0.016873781879742953 -0.014381110668182373 -0.007989483575026194 0.0030679628252983093 
1760 18.805853128433228 0.004410192370414734 -0.003259710967540741 -0.15378157794475555 0.10127646767099698 0.05050829577445983 0.0 -0.047619677931061845 -0.058882050616275466 0.10650172854733732 785.0 -1063.0 322.0 0.08158860603968303 0.03650876283645629 1.7736653486887618e-06 -0.00038157773017883306 0.019686087965965254 0.014381110668182373 -0.007094661394755046 0.003259710967540741 
1761 18.810861587524414 0.004410192370414734 -0.003259710967540741 -0.15378157794475555 0.0909857888923337 0.03612637017853557 0.0 -0.03406026844386395 -0.05725945132167035 0.0913197197655343 785.0 -1063.0 322.0 0.07129815096656482 0.03650876283645629 1.5499598036209744e-06 -0.0003823926579207182 0.01968608796596527 0.0 -0.006199839214483897 0.003259710967540741 
1762 18.81586790084839 0.004026696085929871 -0.0034514591097831726 -0.15397332608699799 0.07901736685478439 0.05265419717505574 0.0 -0.04964285317388729 -0.03969598328389963 0.08933883645778691 784.0 -1063.0 323.0 0.06284526797632377 0.03865634202957153 1.366201477746169e-06 -0.00038325552269816404 0.01617073267698288 0.014381110668182373 -0.005464805910984675 0.0034514591097831726 
1763 18.820887565612793 0.003834955394268036 -0.0036432072520256042 -0.15397332608699799 0.07089983832743019 0.054800865566357965 0.0 -0.05166675154248544 -0.03205609981143256 0.083722851353918 783.0 -1063.0 325.0 0.05402488199373086 0.040803921222686765 1.1744539563854536e-06 -0.0003841663245111704 0.016873781879742953 0.014381110668182373 -0.004697815825541814 0.0036432072520256042 
1764 18.825834035873413 0.004026696085929871 -0.004026696085929871 -0.15416507422924042 0.05805267156070719 0.07347548570670188 0.0 -0.0692733522589122 -0.012763131713581554 0.08203648397249375 780.0 -1063.0 328.0 0.04961467472215493 0.04509899616241455 1.0785798852642378e-06 -0.0003851729985326529 0.008436918258666992 0.028761662542819977 -0.004314319541056951 0.004026696085929871 
1765 18.83089303970337 0.004218444228172302 -0.004410192370414734 -0.15397332608699799 0.051293509599131835 0.07777010033838451 0.0 -0.07332235376377319 -0.005219798329588036 0.07854215209336123 779.0 -1063.0 330.0 0.0477770883589983 0.049394154548645014 1.0386323556303978e-06 -0.00038627554662525656 0.003515382607777907 0.028762221336364746 -0.004154529422521591 0.004410192370414734 
1766 18.835843324661255 0.004218444228172302 -0.004410192370414734 -0.15397332608699799 0.04811367825077226 0.049006776453927155 0.0 -0.04620403193955348 -0.016182637817835493 0.06238666975738898 779.0 -1063.0 330.0 0.04740957108636697 0.049394154548645014 1.0306428497036299e-06 -0.00038737809471786025 0.000703076521555589 0.0 -0.004122571398814519 0.004410192370414734 
1767 18.840913772583008 0.004218444228172302 -0.0046019405126571655 -0.15378157794475555 0.047746152988635 0.06553431583009658 0.0 -0.061786345498509594 -0.0080913979184178 0.0698777434169274 777.0 -1063.0 331.0 0.04704205381373565 0.05154173374176025 1.022653343776862e-06 -0.0003885285798460245 0.00070307652155557 0.014381110668182373 -0.004090613375107448 0.0046019405126571655 
1768 18.845844984054565 0.0030679628252983093 -0.0046019405126571655 -0.1533980816602707 0.04872081972596547 0.05115205467678606 0.0 -0.04822661964477396 -0.01566707290385993 0.06389369254863388 774.0 -1063.0 332.0 0.04520448173085849 0.05154173374176025 9.827061245838803e-07 -0.0003896790649741888 0.0035153552889823914 0.0 -0.003930824498335521 0.0046019405126571655 
1769 18.85107135772705 0.0030679628252983093 -0.0046019405126571655 -0.1533980816602707 0.04654766947465639 0.051150904191657895 0.0 -0.04822553495699292 -0.013893245497714356 0.06211878045470727 774.0 -1063.0 332.0 0.043734412640333176 0.05154173374176025 9.507481008768082e-07 -0.00039082955010235314 0.002812306086222337 0.0 -0.0038029924035072327 0.0046019405126571655 
1770 18.85586404800415 0.0024927183985710144 -0.0046019405126571655 -0.15320633351802826 0.04641976042557508 0.05114975370652973 0.0 -0.048224450269211884 -0.01378935054036027 0.06201380080957215 770.0 -1063.0 333.0 0.040794288739562035 0.05154173374176025 8.868323639035226e-07 -0.00039198003523051745 0.005624584853649139 0.0 -0.00354732945561409 0.0046019405126571655 
1771 18.860852241516113 0.0024927183985710144 -0.0046019405126571655 -0.15320633351802826 0.043815123868485295 0.051148603221401565 0.0 -0.048223365581430845 -0.011663216040827613 0.05988658162225846 770.0 -1063.0 333.0 0.03748664756615957 0.05154173374176025 8.14927121003469e-07 -0.0003931305203586817 0.006327661375204719 0.0 -0.0032597084840138755 0.0046019405126571655 
1772 18.865848302841187 0.0015339776873588562 -0.0046019405126571655 -0.15301458537578583 0.04218516708693157 0.051147452736273406 0.0 -0.048222280893649806 -0.010332904245519553 0.05855518513916936 768.0 -1063.0 333.0 0.032341420029600464 0.05154173374176025 7.030743484695753e-07 -0.000394281005486846 0.009843043982982635 0.0 -0.002812297393878301 0.0046019405126571655 
1773 18.871617078781128 0.0013422295451164246 -0.004793688654899597 -0.1528228372335434 0.03737537895701826 0.06767494417540729 0.0 -0.06380454925713538 0.0013854054992842098 0.06241914375785117 764.0 -1062.0 333.0 0.026828675220410027 0.053689312934875486 5.832320700089137e-07 -0.0003954794276505709 0.010546120504538225 0.014381110668182373 -0.0023329282800356546 0.004793688654899597 
