i t_now roll pitch yaw Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tpx Tpy Tix Tiy Tdx Tdy error_x error_y 
3150 25.74622368812561 0.08628642465919256 -0.001150481402873993 -0.49432530254125595 1.2229253805307936 -0.031994358442723754 0.0 0.030164570419417377 -1.0 0.9834321067234224 101.0 5385.0 -2559.0 1.0599168719733523 0.01288539171218872 2.3041671129855488e-05 -0.0017364181503653528 0.16298546688631144 -0.04314333200454712 -0.09216668451942193 0.001150481402873993 
3151 25.751031160354614 0.07804127782583237 -0.0003834962844848633 -0.49432530254125595 1.285194526095281 -0.05496514364331961 0.0 0.0518216343987786 -1.0 1.0 100.0 5352.0 -2524.0 1.0191225689535106 0.004295158386230468 2.2154838455511104e-05 -0.0017364181503653528 0.2660498023033149 -0.05752388387918472 -0.0886193538220444 0.0003834962844848633 
3152 25.75610375404358 0.07804127782583237 -0.0003834962844848633 -0.49432530254125595 1.1916369897481898 0.002558740235865115 0.0 -0.0024124034294334515 -0.9717613261216878 0.9741737295511212 100.0 5352.0 -2524.0 0.9878836891390772 0.004295158386230468 2.1475732372588634e-05 -0.0017364181503653528 0.20373182487673988 0.0 -0.08590292949035454 0.0003834962844848633 
3153 25.761032104492188 0.07228885032236576 -0.00019174814224243164 -0.49432530254125595 1.1948958805691585 -0.013969949625432491 0.0 0.013170994817303711 -0.982213898457994 0.9690429036406903 99.0 5332.0 -2503.0 0.9503970339865191 0.002147579193115234 2.0660805086663462e-05 -0.0017364181503653528 0.24447818577755276 -0.014381110668182373 -0.08264322034665383 0.00019174814224243164 
3154 25.766068696975708 0.07228885032236576 -0.00019174814224243164 -0.49432530254125595 1.1574084104893143 0.0004111610427498813 0.0 -0.0003876463486508973 -0.9448261867271934 0.9452138330758444 98.0 5313.0 -2483.0 0.912910378833961 0.002147579193115234 1.9845877800738283e-05 -0.0017364181503653528 0.24447818577755276 0.0 -0.07938351120295313 0.00019174814224243164 
3155 25.77103877067566 0.05771603249013424 -0.0003834962844848633 -0.49375005811452866 1.2477681505339757 0.01693985090404749 0.0 -0.015971044595388062 -1.0 1.0 98.0 5294.0 -2463.0 0.8522702007709693 0.004295158386230468 1.8527613060238463e-05 -0.0017364181503653528 0.39547942214994625 0.014381110668182373 -0.07411045224095385 0.0003834962844848633 
3156 25.77607274055481 0.04927913844585419 -0.001150481402873993 -0.4935583099722862 1.2439476321716023 0.0686728574410081 0.0 -0.0647453909066585 -0.9833062930679242 1.0 98.0 5268.0 -2435.0 0.7813395688620706 0.01288539171218872 1.698564280134936e-05 -0.0017364181503653528 0.46259107766673035 0.05752388387918472 -0.06794257120539744 0.001150481402873993 
3157 25.78103733062744 0.04007525369524956 -0.002109222114086151 -0.4933665618300438 1.1831620613025344 0.09379242286831141 0.0 -0.08842834431213227 -0.9218336055808538 1.0 98.0 5248.0 -2414.0 0.7085713559451202 0.023623287677764893 1.5403725129241745e-05 -0.0017364181503653528 0.4745753016322849 0.07190555334091187 -0.061614900516966976 0.002109222114086151 
3158 25.78605055809021 0.030679620802402496 -0.003834947943687439 -0.49317481368780136 1.2098289897658394 0.17064347730204465 0.0 -0.1608842132873713 -0.907379127007367 1.0 99.0 5227.0 -2392.0 0.617794846650213 0.042951416969299314 1.3430322753265501e-05 -0.0017373768873512746 0.5920207127928732 0.1294294372200966 -0.053721291013062 0.003834947943687439 
3159 25.79105854034424 0.02166748046875 -0.005560681223869324 -0.49259956926107407 1.1535489986999892 0.18997085866332053 0.0 -0.17910624318488683 -0.8523156917786994 1.0 99.0 5204.0 -2368.0 0.5207705544307828 0.06227962970733642 1.1321099009364843e-05 -0.001738767057657242 0.632767123170197 0.12942999601364136 -0.045284396037459373 0.005560681223869324 
3160 25.796063899993896 0.012847095727920532 -0.006711162626743317 -0.49183257669210434 1.1498713015812296 0.15971068178676068 0.0 -0.15057667482579373 -0.863577648835091 1.0 99.0 5180.0 -2343.0 0.4068405247914294 0.07516502141952514 8.844359234596292e-06 -0.0017404448483139278 0.7430219324305656 0.08628610521554947 -0.035377436938385166 0.006711162626743317 
3161 25.801074504852295 0.004218451678752899 -0.007669903337955475 -0.49125733226537704 0.9730298703385826 0.15606610840186474 0.0 -0.1471405380858045 -0.7209052932290987 0.8680458313149033 98.0 5154.0 -2316.0 0.30430349490294856 0.08590291738510131 6.615293367455404e-06 -0.0017423623241484166 0.6687197601422665 0.07190555334091187 -0.026461173469821613 0.007669903337955475 
3162 25.806082725524902 0.004218451678752899 -0.007669903337955475 -0.49125733226537704 0.7812005009528561 0.0841586375851184 0.0 -0.0793455244424777 -0.5981747758257948 0.6775203002682725 97.0 5129.0 -2289.0 0.21793717859933776 0.08590291738510131 4.7377647521595164e-06 -0.0017442797999829055 0.5632585845887661 0.0 -0.018951059008638065 0.007669903337955475 
3163 25.8110454082489 -0.012655340135097504 -0.009970873594284058 -0.48914816230535507 0.7760051706271868 0.2824997809622437 0.0 -0.26634334773615576 -0.5004338947312567 0.7667772424674124 96.0 5105.0 -2263.0 0.11687020709117255 0.11167378425598144 2.5406566758950552e-06 -0.0017467725183814764 0.6591324228793383 0.1725727692246437 -0.010162626703580221 0.009970873594284058 
3164 25.81618332862854 -0.021092236042022705 -0.011696599423885345 -0.48780592530965805 0.6647894088573133 0.25868165409937505 0.0 -0.2438874023762946 -0.42085457818081307 0.6647419805571075 94.0 5077.0 -2233.0 0.017640814806024235 0.13100191354751586 3.8349597404400513e-07 -0.001749696668237448 0.647148210555315 0.1294294372200966 -0.0015339838961760204 0.011696599423885345 
3165 25.821041584014893 -0.02972087264060974 -0.013230584561824799 -0.4868471845984459 0.5614973698426038 0.2614784281235188 0.0 -0.24652422621351916 -0.3351985695696372 0.5817227957831563 92.0 5049.0 -2201.0 -0.08085352865358193 0.14818254709243772 -3.5153708110253017e-06 -0.001753004314377904 0.6423544138669968 0.11504888534545898 0.007030741622050603 0.013230584561824799 
3166 25.8260715007782 -0.038541264832019806 -0.015148058533668518 -0.48608019202947617 0.46299882287159555 0.311712012136355 0.0 -0.29388490341189333 -0.23109450414227287 0.5249794075541663 90.0 5023.0 -2173.0 -0.17934788639346758 0.16965825557708739 -7.79773419102033e-06 -0.0017567913290113214 0.6423545069992541 0.14381054788827896 0.015595468382040659 0.015148058533668518 
3167 25.831076622009277 -0.047553397715091705 -0.01725728064775467 -0.485121451318264 0.3685587409697473 0.34971209616214033 0.0 -0.32971172621228184 -0.13607108876668506 0.4657828149789669 87.0 4995.0 -2141.0 -0.2785772643983364 0.19328154325485228 -1.2112054973840715e-05 -0.0017611056491732599 0.6471481174230576 0.15819165855646133 0.024224109947681427 0.01725728064775467 
3168 25.836082220077515 -0.057140789926052094 -0.01840776950120926 -0.4839709624648094 0.3707908172607422 0.2906879748310894 0.0 -0.2740632509499303 -0.16571780905782804 0.43978106000775835 83.0 4970.0 -2113.0 -0.39618247747421265 0.20616701841354368 -1.7225325107574466e-05 -0.0017657075915485621 0.7669905200600624 0.08628666400909424 0.034450650215148926 0.01840776950120926 
3169 25.841037273406982 -0.06711166352033615 -0.01840776950120926 -0.48301222175359726 0.18012518166750652 0.2043967088796198 0.0 -0.19270706520132233 -0.050718062369843386 0.2434251275711657 79.0 4943.0 -2081.0 -0.50055709729592 0.20616701841354368 -2.176335205634435e-05 -0.0017703095339238646 0.6807040423154829 0.0 0.0435267041126887 0.01840776950120926 
3170 25.84605050086975 -0.06711166352033615 -0.01840776950120926 -0.48301222175359726 -0.0135437547881154 0.20439210693724452 0.0 -0.1927027264484421 0.10740979270164078 0.0852929337468013 76.0 4919.0 -2053.0 -0.5887609999626875 0.20616701841354368 -2.5598304346203805e-05 -0.0017749114762991669 0.5752428434789183 0.0 0.05119660869240761 0.01840776950120926 
3171 25.851038932800293 -0.08590292185544968 -0.01725728064775467 -0.4812864884734154 0.0058020740859212345 0.10521565344929694 0.0 -0.09919826938796217 0.04486176104053703 0.05433650834742512 72.0 4898.0 -2027.0 -0.6964432609577974 0.19328154325485228 -3.02801417807738e-05 -0.0017792257964611056 0.7022756151854994 -0.08628666400909424 0.0605602835615476 0.01725728064775467 
3172 25.856069803237915 -0.09433982521295547 -0.016873784363269806 -0.48051949590444565 -0.10594342694804057 0.15844071928970516 0.0 -0.14937934270109965 0.16119211722539123 -0.011812774524291598 67.0 4871.0 -1993.0 -0.8033905016879241 0.18898638486862182 -3.493002181251844e-05 -0.001783444242551923 0.6974820047616961 -0.028762221336364746 0.06986004362503688 0.016873784363269806 
3173 25.861082077026367 -0.10220146924257278 -0.01649029552936554 -0.4801359996199608 -0.2250712287165229 0.1541420805696398 0.0 -0.14532654724932725 0.2564331623369068 -0.11110661508757952 62.0 4852.0 -1969.0 -0.9081326387822628 0.18469130992889404 -3.948402777314186e-05 -0.0017875668164342644 0.683100894093513 -0.028761662542819977 0.07896805554628372 0.01649029552936554 
3174 25.86626148223877 -0.10948788374662399 -0.015723302960395813 -0.47994425147771835 -0.35416974213346875 0.11678505284152925 0.0 -0.1101060037406328 0.34423138539034803 -0.2341253816497152 58.0 4834.0 -1946.0 -1.0084645686050255 0.1761009931564331 -4.384628559152285e-05 -0.0017914976421743633 0.6543386727571483 -0.05752444267272949 0.0876925711830457 0.015723302960395813 
3175 25.87113094329834 -0.11543206125497818 -0.014956310391426086 -0.4795607551932335 -0.4971215655654668 0.10819099699147045 0.0 -0.10200345018133614 0.45689978368031003 -0.3548963334989739 53.0 4817.0 -1924.0 -1.1010786642630894 0.16751067638397216 -4.7872985402743024e-05 -0.0017952367197722197 0.6040049716830254 -0.05752444267272949 0.09574597080548604 0.014956310391426086 
3176 25.8763587474823 -0.1209927424788475 -0.014381065964698792 -0.47936900705099106 -0.5308896083608267 0.11612577481381593 0.0 -0.1094844304551883 0.4882117653042686 -0.3787273348490803 49.0 4803.0 -1904.0 -1.204350732266903 0.16106793880462644 -5.236307531595231e-05 -0.0017988319862633946 0.6735134869813922 -0.04314333200454712 0.1047261506319046 0.014381065964698792 
3177 25.881046533584595 -0.1257864311337471 -0.013805828988552094 -0.4791772589087486 -0.7823059457726776 0.10968022801727055 0.0 -0.10340751065746501 0.6904538852915547 -0.5870463746340897 41.0 4779.0 -1868.0 -1.2807941250503063 0.15462528467178344 -5.568670108914375e-05 -0.0018022834435105326 0.4985438659787178 -0.04314277321100235 0.1113734021782875 0.013805828988552094 
3178 25.886131525039673 -0.1257864311337471 -0.013805828988552094 -0.4791772589087486 -0.9480425196401778 0.15281954977102577 0.0 -0.1440796532546232 0.8461133024876233 -0.702033649233 41.0 4779.0 -1868.0 -1.3410667863984902 0.15462528467178344 -5.8307251582543056e-05 -0.0018057349007576707 0.39308257400989494 0.0 0.1166145031650861 0.013805828988552094 
3179 25.891052961349487 -0.1336480751633644 -0.013230584561824799 -0.4795607551932335 -1.0083178015388543 0.10323017254099248 0.0 -0.09732634003572416 0.8719512074628979 -0.7746248674271736 37.0 4770.0 -1854.0 -1.4013394477466743 0.14818254709243772 -6.092780207594236e-05 -0.0018090425468981267 0.393082574009896 -0.04314333200454712 0.12185560415188472 0.013230584561824799 
3180 25.896120071411133 -0.13614080101251602 -0.013038836419582367 -0.4797525033354759 -1.1193258888944988 0.1298415549751371 0.0 -0.1224157920036338 0.9751336572280629 -0.8527178652244289 33.0 4762.0 -1841.0 -1.452424205839634 0.1460349678993225 -6.31488785147667e-05 -0.0018123022560030222 0.33316146582365 -0.014381110668182373 0.1262977570295334 0.013038836419582367 
3181 25.90104079246521 -0.13863351196050644 -0.013230584561824799 -0.4801359996199608 -1.2069406015388662 0.16074804785847663 0.0 -0.15155471293763798 1.0 -0.9096855180705181 30.0 4756.0 -1830.0 -1.49689365302523 0.14818254709243772 -6.508233274022739e-05 -0.0018156099021434786 0.2900181338191039 0.014381110668182373 0.13016466548045477 0.013230584561824799 
3182 25.906119108200073 -0.14035924524068832 -0.01342233270406723 -0.4801359996199608 -1.2919981950037187 0.16289227146841587 0.0 -0.15357630634426245 1.0 -0.9781239556131982 27.0 4752.0 -1822.0 -1.534012783318758 0.15033012628555298 -6.66962079703808e-05 -0.0018189654853194954 0.24208128452300956 0.014381110668182373 0.13339241594076157 0.01342233270406723 
3183 25.911110401153564 -0.14112623780965805 -0.01342233270406723 -0.4801359996199608 -1.3717344705238934 0.14850780521705748 0.0 -0.14001450150414968 1.0 -1.0 23.0 4750.0 -1816.0 -1.5634140794475875 0.15033012628555298 -6.797452519337337e-05 -0.0018223210684955122 0.19174758344888757 0.0 0.13594905038674673 0.01342233270406723 
3184 25.916059017181396 -0.1407427415251732 -0.013038836419582367 -0.4803277477622032 -1.4051956820227207 0.11544716578535734 0.0 -0.10884463172745831 1.0 -1.0 20.0 4750.0 -1812.0 -1.5920803410311541 0.1460349678993225 -6.922088439265887e-05 -0.0018255807776004077 0.18695387989282608 -0.028762221336364746 0.13844176878531775 0.013038836419582367 
3185 25.921040296554565 -0.13940050452947617 -0.012463591992855072 -0.4807112440466881 -1.5312701638266457 0.09462020163983106 0.0 -0.0892087816223507 1.0 -1.0 17.0 4750.0 -1811.0 -1.6031058306495347 0.1395922303199768 -6.970025350650152e-05 -0.0018286966755986214 0.07190536707639555 -0.04314333200454712 0.13940050701300302 0.012463591992855072 
3186 25.926081895828247 -0.13940050452947617 -0.012463591992855072 -0.4807112440466881 -1.5686772736571717 0.13776041774637998 0.0 -0.12988176742340918 1.0 -1.0 14.0 4752.0 -1811.0 -1.6093535957237086 0.1395922303199768 -6.99718954662482e-05 -0.0018318125735968353 0.04074629396200319 0.0 0.1399437909324964 0.012463591992855072 
3187 25.931052923202515 -0.13556555658578873 -0.010546118021011353 -0.48166998475790024 -1.641892506338656 -0.027528475156053906 0.0 0.02595409527809482 1.0 -1.0 12.0 4756.0 -1812.0 -1.6034733479221663 0.11811652183532714 -6.971623251835507e-05 -0.0018344491031020882 -0.038349442183971405 -0.14381054788827896 0.1394324650367101 0.010546118021011353 
3188 25.93608546257019 -0.13288108259439468 -0.009395629167556763 -0.48243697732686996 -1.6826863289810723 0.017107584657147526 0.0 -0.01612918549438927 1.0 -1.0 9.0 4763.0 -1819.0 -1.5891402028501034 0.10523104667663574 -6.909305229783059e-05 -0.0018367980103939775 -0.0934770330786712 -0.08628666400909424 0.13818610459566116 0.009395629167556763 
3189 25.941133975982666 -0.12981312721967697 -0.00824514776468277 -0.48301222175359726 -1.7089387735538184 0.004220690451562405 0.0 -0.003979305119452116 1.0 -1.0 7.0 4769.0 -1827.0 -1.567456740885973 0.09234565496444702 -6.815029308199883e-05 -0.001838859297335148 -0.1414138823747635 -0.08628610521554947 0.13630058616399765 0.00824514776468277 
3190 25.94609522819519 -0.1269369050860405 -0.00709465891122818 -0.483779214322567 -1.7136355096735054 -0.008667117165401587 0.0 0.008171436427991719 1.0 -1.0 5.0 4777.0 -1836.0 -1.5409955543776355 0.0794601798057556 -6.699980671207111e-05 -0.001840632962062955 -0.17257295548915794 -0.08628666400909424 0.1339996134241422 0.00709465891122818 
3191 25.951064348220825 -0.12348545342683792 -0.005752429366111755 -0.4845462068915367 -1.7094955187663443 -0.03808207805268467 0.0 0.03590412751030496 1.0 -1.0 3.0 4788.0 -1848.0 -1.510491706430912 0.06442720890045166 -6.567355245351792e-05 -0.0018420710694044828 -0.19893813878297875 -0.10066721588373184 0.13134710490703583 0.005752429366111755 
3192 25.956064224243164 -0.11965050548315048 -0.004026696085929871 -0.48550494760274887 -1.7195765573903918 -0.08617407759465277 0.0 0.08124569950623294 1.0 -1.0 2.0 4799.0 -1861.0 -1.4726375415921211 0.04509899616241455 -6.402771919965745e-05 -0.0018430777434259654 -0.24687498807907104 -0.12942999601364136 0.12805543839931488 0.004026696085929871 
3193 25.961094856262207 -0.11581554263830185 -0.002684466540813446 -0.48665543645620346 -1.6817209044210615 -0.07244426837004722 0.0 0.068301111230078 1.0 -1.0 0.0 4815.0 -1878.0 -1.4347833481927712 0.030066025257110593 -6.238188470403354e-05 -0.0018430777434259654 -0.2468751743435863 -0.10066721588373184 0.12476376940806706 0.002684466540813446 
3194 25.966169118881226 -0.11581554263830185 -0.002684466540813446 -0.48665543645620346 -1.6154546058177943 0.028222947513684628 0.0 -0.02660885009599788 1.0 -1.0 -1.0 4830.0 -1894.0 -1.40207439661026 0.030066025257110593 -6.095975637435913e-05 -0.0018430777434259654 -0.2133192494511601 0.0 0.12191951274871826 0.002684466540813446 
3195 25.971091747283936 -0.10507769137620926 -0.0005752444267272949 -0.48895641416311264 -1.6639166577570141 -0.15359199872054158 0.0 0.1448079251083873 1.0 -1.0 -1.0 4846.0 -1911.0 -1.3546648112436135 0.006442737579345703 -5.8898470054070155e-05 -0.0018430777434259654 -0.30919294804334674 -0.15819165855646133 0.1177969401081403 0.0005752444267272949 
3196 25.976088523864746 -0.09836652129888535 -0.00019174814224243164 -0.49029865115880966 -1.657091223929077 -0.028457719886675475 0.0 0.02683019561196733 1.0 -1.0 -1.0 4866.0 -1931.0 -1.2999049089848995 0.002147579193115234 -5.65176047384739e-05 -0.0018430777434259654 -0.35712979733943906 -0.028762221336364746 0.11303520947694778 0.00019174814224243164 
3197 25.981146812438965 -0.09836652129888535 -0.00019174814224243164 -0.49029865115880966 -1.565801365032792 0.00030450144968926867 0.0 -0.00028708671994188826 1.0 -1.0 -1.0 4866.0 -1931.0 -1.2517602890729904 0.002147579193115234 -5.4424360394477844e-05 -0.0018430777434259654 -0.3139866515994072 0.0 0.10884872078895569 0.00019174814224243164 
3198 25.98628282546997 -0.0908883586525917 -0.0003834962844848633 -0.49202432483434677 -1.5562117038778962 0.016833191310986876 0.0 -0.01587048496667905 1.0 -1.0 -1.0 4888.0 -1953.0 -1.196632840981086 0.004295158386230468 -5.202751482526462e-05 -0.0018430777434259654 -0.35952683538198504 0.014381110668182373 0.10405502965052922 0.0003834962844848633 
3199 25.99109435081482 -0.07612379640340805 -0.0024927183985710144 -0.49547579139471054 -1.6167525418363506 0.18426702687703073 0.0 -0.17372861900510964 1.0 -1.0 1.0 4934.0 -1997.0 -1.120556994030873 0.02791844606399536 -4.8719869305690134e-05 -0.0018430777434259654 -0.4961468279361718 0.15819165855646133 0.09743973861138026 0.0024927183985710144 
3200 25.996045112609863 -0.06826213747262955 -0.0034514591097831726 -0.49700977653265 -1.6238752891197807 0.10871795476227998 0.0 -0.10250027073218729 1.0 -1.0 2.0 4957.0 -2020.0 -1.0294129674633343 0.03865634202957153 -4.475708554188411e-05 -0.0018439406082034113 -0.5944175645709044 0.07190555334091187 0.0895141710837682 0.0034514591097831726 
3201 26.001064777374268 -0.060016997158527374 -0.003834947943687439 -0.4981602653861046 -1.5063463166281577 0.06986818016692996 0.0 -0.06587235198026616 1.0 -1.0 3.0 4983.0 -2045.0 -0.9430466368794441 0.042951416969299314 -4.100202769041062e-05 -0.0018448993451893332 -0.5632586777210231 0.028761662542819977 0.08200405538082123 0.003834947943687439 
3202 26.00610113143921 -0.0517718568444252 -0.0036431998014450073 -0.4993107542395592 -1.4362106214947998 0.02457691696286201 0.0 -0.023171339526797886 1.0 -1.0 4.0 5009.0 -2071.0 -0.8537401966750622 0.04080383777618408 -3.711913898587227e-05 -0.0018458101451396943 -0.5824333056807518 -0.014381110668182373 0.07423827797174454 0.0036431998014450073 
3203 26.01104164123535 -0.04410194605588913 -0.0030679628252983093 -0.5000777468085289 -1.4280728817544877 -0.010628166703507304 0.0 0.010020331663508117 1.0 -1.0 4.0 5040.0 -2102.0 -0.7497330941259861 0.034361183643341064 -3.259709104895592e-05 -0.001846577135846019 -0.6783071905374527 -0.04314277321100235 0.06519418209791183 0.0030679628252983093 
3204 26.01616907119751 -0.03604854643344879 -0.0019174739718437195 -0.5008447393774986 -1.3301491338852791 -0.06665753266029059 0.0 0.06284532448167365 1.0 -1.0 3.0 5067.0 -2129.0 -0.6446234540392956 0.021475708484649657 -2.8027106697360678e-05 -0.001846577135846019 -0.6854976527392862 -0.08628666400909424 0.05605421339472135 0.0019174739718437195 
3205 26.021059036254883 -0.02857039123773575 -0.0007669925689697266 -0.5018034800887108 -1.1479210563655944 -0.07954236557893454 0.0 0.07499326145664537 0.8997769869691284 -0.9747702484257739 2.0 5094.0 -2156.0 -0.5534794274717569 0.008590316772460936 -2.406432293355465e-05 -0.001846577135846019 -0.594417564570904 -0.08628610521554947 0.0481286458671093 0.0007669925689697266 
3206 26.02606773376465 -0.021283984184265137 0.0 -0.5029539689421654 -1.050685032583773 -0.05937101980857551 0.0 0.05597553428347277 0.8298929695948507 -0.8858685038783234 1.0 5122.0 -2184.0 -0.4634379670023918 0.0 -2.014947682619095e-05 -0.001846577135846019 -0.5872269161045551 -0.05752444267272949 0.0402989536523819 0.0 
3207 26.031054496765137 -0.013614073395729065 0.0003834962844848633 -0.5042962059378624 -0.954551859391853 -0.034903956858441235 0.0 0.032907766113128664 0.7629344464550871 -0.7958422125682159 -1.0 5154.0 -2215.0 -0.37449902979036176 -0.004295158386230468 -1.6282566512624424e-05 -0.001846577135846019 -0.5800365470349786 -0.028762221336364746 0.03256513302524885 -0.0003834962844848633 
3208 26.03608512878418 -0.005560681223869324 0.0011504888534545898 -0.505446694791317 -0.8635797367431225 -0.07225649496726691 0.0 0.06812407676816809 0.671047864025141 -0.7391719407933091 -1.0 5183.0 -2243.0 -0.28592760985096294 -0.012885475158691406 -1.2431635210911435e-05 -0.001846577135846019 -0.5776396952569487 -0.05752444267272949 0.024863270421822865 -0.0011504888534545898 
3209 26.041033267974854 0.0034514591097831726 0.002109222114086151 -0.5064054355025291 -0.7892096167057752 -0.097374859360978 0.0 0.09180589782831186 0.5984840047613905 -0.6902899025897025 -1.0 5216.0 -2276.0 -0.19478358328342438 -0.023623287677764893 -8.468851447105408e-06 -0.001846577135846019 -0.5944175645709037 -0.0719049945473671 0.016937702894210815 -0.002109222114086151 
3210 26.046074151992798 0.012847095727920532 0.0034514591097831726 -0.5069806799292564 -0.7122668570391834 -0.14117069384269415 0.0 0.13309700656130535 0.5150149501999778 -0.6481119567612832 0.0 5251.0 -2310.0 -0.10106693580746651 -0.03865634202957153 -4.394214600324631e-06 -0.001846577135846019 -0.6111955270171165 -0.10066777467727661 0.008788429200649261 -0.0034514591097831726 
3211 26.051077127456665 0.02281796932220459 0.004985436797142029 -0.5071724280714989 -0.6449271409924452 -0.17273179581575096 0.0 0.1628530988637968 0.4451542561359265 -0.6080073549997234 1.0 5280.0 -2339.0 -0.0025725780675808587 -0.05583689212799072 -5.5925610164801287e-08 -0.001846577135846019 -0.6423545069992542 -0.11504832655191422 0.0002237024406592051 -0.004985436797142029 
3212 26.056036233901978 0.03336408734321594 0.006711170077323914 -0.5075559243559837 -0.5809291139893854 -0.20644167801551522 0.0 0.19463508059240078 0.3770090950375059 -0.5716441756299067 2.0 5308.0 -2368.0 0.10216955902675787 -0.07516510486602783 2.2210773701469103e-06 -0.001846577135846019 -0.6831008940935134 -0.12942999601364136 -0.00888430948058764 -0.006711170077323914 
3213 26.061054944992065 0.0433349609375 0.00824514776468277 -0.5079394206404686 -0.5005364603794491 -0.20924055865220725 0.0 0.197273890562983 0.3100493632479948 -0.5073232538109778 3.0 5340.0 -2400.0 0.21132187483211357 -0.09234565496444702 4.593953800698122e-06 -0.001846577135846019 -0.7118629291653633 -0.11504832655191422 -0.018375815202792484 -0.00824514776468277 
3214 26.06603693962097 0.053114090114831924 0.00939563661813736 -0.5085146650671959 -0.409645749766535 -0.19336437126807868 0.0 0.1823056775513755 0.24332151530026286 -0.4256271928516384 4.0 5368.0 -2428.0 0.323781853231291 -0.10523113012313842 7.038735939810674e-06 -0.001846577135846019 -0.7334346417337658 -0.08628666400909424 -0.028154943759242695 -0.00939563661813736 
3215 26.071067094802856 0.06308496370911598 0.010354369878768921 -0.5092816576361656 -0.3073298803130164 -0.18972051432542503 0.0 0.17887021627961008 0.16149868835270006 -0.3403689046323102 6.0 5399.0 -2458.0 0.4380794037133455 -0.1159689426422119 9.523465298116207e-06 -0.001846577135846019 -0.74541880749166 -0.0719049945473671 -0.03809386119246483 -0.010354369878768921 
3216 26.0760338306427 0.07343933545053005 0.011121362447738647 -0.5100486502051353 -0.2031764185423186 -0.18393027922324834 0.0 0.17341113027239202 0.07918728592874771 -0.25259841620113976 8.0 5426.0 -2486.0 0.5542145298483471 -0.12455925941467284 1.2048141953224937e-05 -0.001846577135846019 -0.7574029965326189 -0.05752444267272949 -0.048192567812899746 -0.011121362447738647 
3217 26.081084966659546 0.07343933545053005 0.011121362447738647 -0.5100486502051353 0.018485895689110982 -0.12640583655051887 0.0 0.11917656560857365 -0.07468195342983253 -0.04449461217874112 12.0 5455.0 -2517.0 0.6512388149276376 -0.12455925941467284 1.4157365541905166e-05 -0.001846577135846019 -0.6327670766040685 0.0 -0.05662946216762066 -0.011121362447738647 
3218 26.086063385009766 0.09414807613939047 0.012847088277339935 -0.5111991390585899 0.007958290199865587 -0.27516340306214987 0.0 0.2594265443194845 -0.1362111888979631 -0.12321535542152137 15.0 5481.0 -2544.0 0.7677414601203054 -0.14388738870620726 1.6690031741745772e-05 -0.001846577135846019 -0.7597998599521816 -0.1294294372200966 -0.06676012696698308 -0.012847088277339935 
3219 26.09103012084961 0.10450244694948196 0.014381073415279388 -0.5111991390585899 0.12040480517048854 -0.27796348473243415 0.0 0.2620664866353967 -0.22934335506667125 -0.032723131568725486 20.0 5511.0 -2577.0 0.8849791416432709 -0.16106802225112915 1.923867699224502e-05 -0.001846577135846019 -0.7645935751497746 -0.11504888534545898 -0.07695470796898007 -0.014381073415279388 
3220 26.096057653427124 0.11408982798457146 0.01533980667591095 -0.5111991390585899 0.23967436185459798 -0.24555740645341573 0.0 0.23151374303172204 -0.3114501685061748 0.07993642547445282 24.0 5533.0 -2602.0 1.0018493058936049 -0.17180583477020261 2.17793327368175e-05 -0.001846577135846019 -0.7621967233717437 -0.0719049945473671 -0.08711733094726999 -0.01533980667591095 
3221 26.10104465484619 0.12348546087741852 0.015148058533668518 -0.5111991390585899 0.36263500688252187 -0.15712372204475103 0.0 0.14813766579081822 -0.37015907613969057 0.22202141034887238 29.0 5554.0 -2626.0 1.1176169254661847 -0.16965825557708739 2.4296020118830107e-05 -0.001846577135846019 -0.7550062146037817 0.014381110668182373 -0.09718408047532041 -0.015148058533668518 
3222 26.106051445007324 0.131730604916811 0.013614080846309662 -0.5113908872008324 0.5007277151043914 -0.03927595606260001 0.0 0.03702972649259914 -0.42735733060478753 0.39032760411218836 33.0 5573.0 -2648.0 1.2293418586098899 -0.1524777054786682 2.672482301325848e-05 -0.001846577135846019 -0.7286408683285117 0.11504832655191422 -0.1068992920530339 -0.013614080846309662 
3223 26.111057996749878 0.13920876383781433 0.011888355016708374 -0.5113908872008324 0.533311540060327 -0.005566716102883203 0.0 0.005248350273718751 -0.4380712241654162 0.43282287389169755 38.0 5592.0 -2672.0 1.3553999296855181 -0.13314957618713377 2.946521586272866e-05 -0.001846577135846019 -0.8221178548410539 0.1294294372200966 -0.11786086345091462 -0.011888355016708374 
3224 26.116071939468384 0.13920876383781433 0.011888355016708374 -0.5113908872008324 0.878538994288383 -0.1349961533229798 0.0 0.12727559393170385 -0.7809618820139994 0.6536862880822957 38.0 5592.0 -2672.0 1.4417662477741637 -0.13314957618713377 3.134274451682965e-05 -0.001846577135846019 -0.5632585962302976 0.0 -0.1253709780673186 -0.011888355016708374 
3225 26.12105679512024 0.15186410397291183 0.009203888475894928 -0.5110073909163475 0.9405553604230894 0.09640486249513924 0.0 -0.09089137601289282 -0.722514547952251 0.8134059239651439 49.0 5623.0 -2709.0 1.5325427570690713 -0.1030835509300232 3.33161468928059e-05 -0.001846577135846019 -0.5920207127928747 0.20133499056100845 -0.13326458757122359 -0.009203888475894928 
