i t_now roll pitch yaw Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tpx Tpy Tix Tiy Tdx Tdy error_x error_y 
1298 16.485793352127075 -0.015915051102638245 0.0036432072520256042 0.32462869584560394 0.1035592543569704 0.0023020679410547047 -0.0 -0.0021704104691625797 -0.08347057187130974 0.08564098234047231 82.0 451.0 -318.0 -0.019478358328342438 -0.040803921222686765 -4.2344257235527044e-07 -3.734284080564976e-05 0.12303803612788519 0.04314333200454712 0.0016937702894210815 -0.0036432072520256042 
1299 16.49079918861389 -0.015915051102638245 0.0036432072520256042 0.32462869584560394 0.030516598586613933 -0.040841264063492415 -0.0 0.03850551302870124 -0.044169454921864776 0.005663941893163528 84.0 435.0 -302.0 -0.07423827486733596 -0.040803921222686765 -3.22775108118852e-06 -3.734284080564976e-05 0.10475810120503108 0.0 0.00645550216237704 -0.0036432072520256042 
1300 16.4958655834198 -0.02569417655467987 0.0024927183985710144 0.3244369477033615 -0.01719931622594597 0.058330875104293224 -0.0 -0.05499487645172173 0.04154062111864051 0.013454255333081222 86.0 422.0 -290.0 -0.13671602557102838 -0.02791844606399536 -5.9441750248273214e-06 -3.734284080564976e-05 0.11952265352010724 0.08628666400909424 0.011888350049654642 -0.0024927183985710144 
1301 16.500810146331787 -0.02991262823343277 0.0017257258296012878 0.3242451995611191 -0.0823641034370909 0.03815897054038942 -0.0 -0.03597662244294274 0.08523832006903365 -0.04926169762609091 87.0 409.0 -278.0 -0.19625366665422916 -0.01932812929153442 -8.532768115401268e-06 -3.734284080564976e-05 0.11389809598525366 0.05752444267272949 0.017065536230802536 -0.0017257258296012878 
1302 16.505833625793457 -0.03355582803487778 0.0009587407112121582 0.3242451995611191 -0.1455953090824187 0.0467486450728029 -0.0 -0.044075045256349345 0.140915594693085 -0.09684054943673565 88.0 397.0 -266.0 -0.25174861773848534 -0.010737895965576172 -1.0945592075586319e-05 -3.734284080564976e-05 0.10616425424814224 0.05752388387918472 0.021891184151172638 -0.0009587407112121582 
1303 16.51079511642456 -0.03700728714466095 0.0003834962844848633 0.3242451995611191 -0.2051191791916887 0.038810830777511 -0.0 -0.03659120216834878 0.18577470957688974 -0.14918350740854094 89.0 384.0 -254.0 -0.30283337583144504 -0.004295158386230468 -1.3166668514410654e-05 -3.734284080564976e-05 0.09772736330827074 0.04314333200454712 0.026333337028821308 -0.0003834962844848633 
1304 16.515830516815186 -0.04007524996995926 -0.00019174814224243164 0.3238617032766342 -0.2605682078320533 0.045253568356856705 -0.0 -0.04266547341069646 0.23408578749868483 -0.19142031408798837 89.0 374.0 -244.0 -0.349140423660477 0.002147579193115234 -1.518001842002074e-05 -3.734284080564976e-05 0.08858739584684372 0.04314333200454712 0.030360036840041477 0.00019174814224243164 
1305 16.520806312561035 -0.04295145720243454 -0.0007669925689697266 0.3236699551343918 -0.3018441460380951 0.051696305936202405 -0.0 -0.04873974465304412 0.2708245855396759 -0.22208484088663177 89.0 364.0 -234.0 -0.40096020201841986 0.008590316772460936 -1.7433052261670432e-05 -3.734284080564976e-05 0.09913348903258638 0.04314333200454712 0.03486610452334086 0.0007669925689697266 
1306 16.525829076766968 -0.04563593119382858 -0.001150481402873993 0.32347820699214935 -0.3660812262650579 0.04160971141420305 -0.0 -0.039230012138931014 0.31851907565671445 -0.2792890635177835 89.0 357.0 -226.0 -0.43918189841012156 0.01288539171218872 -1.9094865148266155e-05 -3.734284080564976e-05 0.07311976701021194 0.028761662542819977 0.03818973029653231 0.001150481402873993 
1307 16.531190156936646 -0.04832039028406143 -0.0013422295451164246 0.3232864588499069 -0.4069889436668406 0.02937673873268068 -0.0 -0.027696654889365346 0.3461534084240448 -0.3184567535346795 88.0 349.0 -219.0 -0.4744634423404932 0.015032970905303955 -2.062884531915188e-05 -3.734284080564976e-05 0.06749512751897181 0.014381110668182373 0.04125769063830376 0.0013422295451164246 
1308 16.53581213951111 -0.05062136799097061 -0.0015339776873588562 0.32290296256542206 -0.44462079839097957 0.031524317925795915 -0.0 -0.029721411970147903 0.3778920676806645 -0.34817065571051664 87.0 345.0 -214.0 -0.5071723939230045 0.01718055009841919 -2.2050973648826284e-05 -3.734284080564976e-05 0.06257364650567378 0.014381110668182373 0.044101947297652565 0.0015339776873588562 
1309 16.540830612182617 -0.052347101271152496 -0.0013422295451164246 0.3225194662809372 -0.480351048493137 0.000614517396315932 -0.0 -0.0005793725574561288 0.39249467501842267 -0.39191530246096656 86.0 343.0 -211.0 -0.5365737043321133 0.015032970905303955 -2.332929149270058e-05 -3.734284080564976e-05 0.056245985130468946 -0.014381110668182373 0.046658582985401154 0.0013422295451164246 
1310 16.545799732208252 -0.05330582708120346 -0.001150481402873993 0.32232771813869476 -0.5134446262270213 -0.0015330617967993022 -0.0 0.001445384523326426 0.41850308954841375 -0.4199484740717403 85.0 341.0 -209.0 -0.561932310461998 0.01288539171218872 -2.4431839585304265e-05 -3.734284080564976e-05 0.04851211607456207 -0.014381110668182373 0.04886367917060852 0.001150481402873993 
1311 16.55082607269287 -0.053881071507930756 -0.0009587407112121582 0.3219442218542099 -0.5428308280681571 -0.0036799987498670815 -0.0 0.003469536094385374 0.44148474709262375 -0.44495428318700914 83.0 341.0 -209.0 -0.5828807378808657 0.010737895965576172 -2.5342640777428946e-05 -3.734284080564976e-05 0.040075252453486074 -0.014380551874637604 0.05068528155485789 0.0009587407112121582 
1312 16.555795192718506 -0.05426456779241562 -0.0005752444267272949 0.32156072556972504 -0.5678066855271657 -0.022356826597824692 -0.0 0.02107821825751148 0.4530731082320796 -0.474151326489591 82.0 343.0 -210.0 -0.5994189580281576 0.006442737579345703 -2.60616938273112e-05 -3.734284080564976e-05 0.031638334194819234 -0.028762221336364746 0.0521233876546224 0.0005752444267272949 
1313 16.56083035469055 -0.05426456779241562 -0.0005752444267272949 0.32156072556972504 -0.5890432044304907 0.006405394738540053 -0.0 -0.006039064074397738 0.48397129447340603 -0.47793223039900823 82.0 343.0 -210.0 -0.6108119649191698 0.006442737579345703 -2.6557041953007383e-05 -3.734284080564976e-05 0.02179531753063202 0.0 0.05311408390601476 0.0005752444267272949 
1314 16.565807342529297 -0.05464806407690048 0.0 0.32098549604415894 -0.6037921393687526 -0.04318067484535277 -0.0 0.04071113066581375 0.47263865205271666 -0.5133497827185303 81.0 350.0 -217.0 -0.6185297990838686 0.0 -2.6892599960168205e-05 -3.734284080564976e-05 0.01476455231507609 -0.04314333200454712 0.0537851999203364 0.0 
1315 16.570799589157104 -0.05464806407690048 0.0 0.32098549604415894 -0.6145301985206703 -3.734284080564976e-05 -0.0 3.5207167949926214e-05 0.501744202384989 -0.5017794095529389 81.0 357.0 -223.0 -0.6229399777948856 0.0 -2.7084346860647203e-05 -3.734284080564976e-05 0.008436863621075999 0.0 0.0541686937212944 0.0 
1316 16.575795888900757 -0.05349757522344589 0.0009587407112121582 0.32098549604415894 -0.6226315188718339 -0.08268079214729368 -0.0 0.07795219840163574 0.4694004071358714 -0.5473526055375071 81.0 363.0 -229.0 -0.6233074950675169 -0.010737895965576172 -2.7100325872500738e-05 -3.734284080564976e-05 0.0007030765215555318 -0.07190555334091187 0.05420065174500147 -0.0009587407112121582 
1317 16.58079767227173 -0.0517718568444252 0.0015339851379394531 0.3206019997596741 -0.6270255452866356 -0.06036130839027464 -0.0 0.056909187312074186 0.4835096202248439 -0.540418807536918 81.0 370.0 -235.0 -0.6192648336291313 -0.017180633544921872 -2.692455798387528e-05 -3.734284080564976e-05 -0.0077337870995203145 -0.04314333200454712 0.05384911596775055 -0.0015339851379394531 
1318 16.585793256759644 -0.04947087913751602 0.0017257258296012878 0.3202185034751892 -0.6276803138591349 -0.033746024006977675 -0.0 0.03181605655122392 0.4965908019060137 -0.5284068584572374 81.0 378.0 -242.0 -0.6100769303739071 -0.01932812929153442 -2.6525083929300312e-05 -3.734284080564976e-05 -0.017576858401298523 -0.014380551874637604 0.053050167858600616 -0.0017257258296012878 
1319 16.59082794189453 -0.0475534126162529 0.0013422369956970215 0.3200267553329468 -0.6218474177531899 0.013691265350207687 -0.0 -0.01290824876287502 0.5141904148356522 -0.5012821660727771 82.0 387.0 -250.0 -0.5972138829529285 -0.01503305435180664 -2.5965820997953418e-05 -3.734284080564976e-05 -0.024607568979263306 0.028761662542819977 0.05193164199590683 -0.0013422369956970215 
1320 16.59583020210266 -0.044677190482616425 0.0011504888534545898 0.3202185034751892 -0.6146880466577908 0.0014582926686853173 -0.0 -0.0013748915133093534 0.5025781341898833 -0.501203242676574 83.0 396.0 -258.0 -0.5781030418972174 -0.012885475158691406 -2.5134914865096413e-05 -3.734284080564976e-05 -0.03655986984570826 0.014381110668182373 0.05026982973019282 -0.0011504888534545898 
1321 16.600796461105347 -0.04141748696565628 0.0015339851379394531 0.3202185034751892 -0.6012805842086673 -0.04598019772209227 -0.0 0.04335054614611958 0.46926826811154265 -0.5126188142576622 84.0 407.0 -268.0 -0.5527444357673327 -0.017180633544921872 -2.4032366772492727e-05 -3.734284080564976e-05 -0.04851211607456207 -0.028762221336364746 0.04806473354498545 -0.0015339851379394531 
1322 16.60581636428833 -0.03739078342914581 0.0024927183985710144 0.3202185034751892 -0.5809540115414807 -0.0998607834521681 -0.0 0.09414964953817258 0.4272721393307793 -0.5214217888689519 85.0 417.0 -278.0 -0.5218730848282576 -0.02791844606399536 -2.269013412296772e-05 -3.734284080564976e-05 -0.05905823657910023 -0.0719049945473671 0.04538026824593544 -0.0024927183985710144 
1323 16.61088466644287 -0.03739078342914581 0.0024927183985710144 0.3202185034751892 -0.5470614550163349 -0.02795578890480101 -0.0 0.02635697054400592 0.4334953223061814 -0.45985229285018725 85.0 417.0 -278.0 -0.49430936078230536 -0.02791844606399536 -2.1491711338361104e-05 -3.734284080564976e-05 -0.05273060252269114 0.0 0.042983422676722206 -0.0024927183985710144 
1324 16.615801334381104 -0.02895388752222061 0.004218451678752899 0.3202185034751892 -0.5302338780711094 -0.17671399765647947 -0.0 0.16660755476464037 0.34963037115478934 -0.5162379259194299 86.0 441.0 -299.0 -0.4549851268529892 -0.047246658802032465 -1.9781962037086488e-05 -3.734284080564976e-05 -0.07522896925608312 -0.12942999601364136 0.039563924074172974 -0.004218451678752899 
1325 16.620792150497437 -0.02473544329404831 0.004793688654899597 0.32041025161743164 -0.4949344536314408 -0.09686942898668348 -0.0 0.09132937350153678 0.35844760242263507 -0.4497769759241719 86.0 453.0 -310.0 -0.4112506856520971 -0.053689312934875486 -1.7880464593569438e-05 -3.734284080564976e-05 -0.08366588751475011 -0.04314277321100235 0.03576092918713888 -0.004793688654899597 
1326 16.625837564468384 -0.02473544329404831 0.004793688654899597 0.32041025161743164 -0.4461649618844192 -0.053726655775681136 -0.0 0.05065397683927936 0.3389651774887377 -0.3896191543280171 86.0 453.0 -310.0 -0.3730290035406748 -0.053689312934875486 -1.621865232785543e-05 -3.734284080564976e-05 -0.07311973969141652 0.0 0.032437304655710854 -0.004793688654899597 
1327 16.630794286727905 -0.016298547387123108 0.005560681223869324 0.3207937479019165 -0.4170012732104708 -0.11984141522087155 -0.0 0.112987569826228 0.28398632890574393 -0.39697389873197186 86.0 480.0 -335.0 -0.32488436934848625 -0.06227962970733642 -1.4125407362977665e-05 -3.734284080564976e-05 -0.0921027784546216 -0.05752444267272949 0.028250814725955326 -0.005560681223869324 
1328 16.63581657409668 -0.01227184385061264 0.005944177508354187 0.3207937479019165 -0.3688545457733174 -0.09537435227073728 -0.0 0.08991980165588388 0.256208574655621 -0.34612837631150495 86.0 492.0 -347.0 -0.2767397351562977 -0.06657478809356689 -1.20321623980999e-05 -3.734284080564976e-05 -0.0921027784546216 -0.028762221336364746 0.0240643247961998 -0.005944177508354187 
1329 16.640806198120117 -0.008053399622440338 0.006135925650596619 0.32117724418640137 -0.3280897441984465 -0.08314082079567015 -0.0 0.07838591757071184 0.22869119559012785 -0.30707711316083963 87.0 506.0 -361.0 -0.22050974952677888 -0.06872236728668213 -9.587380414207777e-06 -3.734284080564976e-05 -0.10757040729125338 -0.014381110668182373 0.019174760828415554 -0.006135925650596619 
1330 16.645808219909668 -0.003834955394268036 0.00632767379283905 0.3213689923286438 -0.2644753748867661 -0.08528839998878537 -0.0 0.08041067465149439 0.17573790200887587 -0.2561485766603702 87.0 519.0 -374.0 -0.17236512961486974 -0.07086994647979736 -7.494136070211729e-06 -3.734284080564976e-05 -0.09210275113582615 -0.014381110668182373 0.014988272140423456 -0.00632767379283905 
1331 16.650836944580078 -0.003834955394268036 0.00632767379283905 0.3213689923286438 -0.20894673586823045 -0.070907289320603 -0.0 0.06685203348553978 0.13717827868964888 -0.20403031217518866 87.0 519.0 -374.0 -0.1323058611402909 -0.07086994647979736 -5.7524287452300395e-06 -3.734284080564976e-05 -0.07663512229919434 0.0 0.011504857490460077 -0.00632767379283905 
1332 16.655827045440674 0.005752429366111755 0.006135925650596619 0.32175247371196747 -0.1856628500682612 -0.054378599459305406 -0.0 0.05126863523880263 0.12595876466663095 -0.17722739990543357 89.0 548.0 -403.0 -0.0738707718749841 -0.06872236728668213 -3.2117726902167004e-06 -3.734284080564976e-05 -0.11178886642058689 0.014381110668182373 0.0064235453804334 -0.006135925650596619 
1333 16.660797595977783 0.010737866163253784 0.005752429366111755 0.32175247371196747 -0.1211849749572575 -0.03570233040489256 -0.0 0.03366047991128291 0.08211687775677137 -0.11577735766805428 90.0 563.0 -419.0 -0.02205097923676173 -0.06442720890045166 -4.793691138426463e-07 -3.734284080564976e-05 -0.09913351635138191 0.028762221336364746 0.0019174764553705852 -0.005752429366111755 
1334 16.665790796279907 0.015915051102638245 0.005368933081626892 0.3219442218542099 -0.07137735032010822 -0.03140717201866209 -0.0 0.029610965749717798 0.04347387961718999 -0.07308484536690779 91.0 575.0 -432.0 0.03197390275696913 -0.060132050514221186 6.950848425428073e-07 -3.734284080564976e-05 -0.10335194816191991 0.028762221336364746 -0.002780339370171229 -0.005368933081626892 
1335 16.670814514160156 0.021092236042022705 0.004793688654899597 0.3219442218542099 -0.01902905016951261 -0.010583323771134016 -0.0 0.009978053341415528 0.010548127731001446 -0.020526181072416973 91.0 587.0 -444.0 0.08783637111385663 -0.053689312934875486 1.909486328562101e-06 -3.734284080564976e-05 -0.1068673307696978 0.04314333200454712 -0.007637945314248403 -0.004793688654899597 
1336 16.67581343650818 0.026461169123649597 0.004410192370414734 0.3219442218542099 0.03482132503235093 -0.020669276053085918 -0.0 0.019487180345805023 -0.038175083005190076 0.018687902659385053 92.0 597.0 -456.0 0.1459039431065321 -0.049394154548645014 3.1718248501420025e-06 -3.734284080564976e-05 -0.11108578989903131 0.028762221336364746 -0.012687299400568008 -0.004410192370414734 
1337 16.6807963848114 0.03163835406303406 0.004218451678752899 0.3219442218542099 0.08383030143566429 -0.03290344976820051 -0.0 0.031021669940700686 -0.08395798947071087 0.05293631953001019 94.0 607.0 -467.0 0.21389445289969444 -0.047246658802032465 4.649879410862923e-06 -3.734284080564976e-05 -0.130068801343441 0.014380551874637604 -0.01859951764345169 -0.004218451678752899 
1338 16.685792922973633 0.036623790860176086 0.004218451678752899 0.3219442218542099 0.15987550647122165 -0.047284001642838115 -0.0 0.0445797842710489 -0.15282769654336542 0.10824791227231652 95.0 617.0 -478.0 0.2730645624299844 -0.047246658802032465 5.9361861397822695e-06 -3.734284080564976e-05 -0.11319499214490253 0.0 -0.023744744559129078 -0.004218451678752899 
1339 16.690799951553345 0.04141748324036598 0.004218451678752899 0.32175247371196747 0.21938244704855603 -0.047284001642838115 -0.0 0.0445797842710489 -0.20141491006622836 0.15683512579517941 96.0 627.0 -489.0 0.3318671618277828 -0.047246658802032465 7.214503517995279e-06 -3.734284080564976e-05 -0.11249192928274478 0.0 -0.028858014071981113 -0.004218451678752899 
1340 16.695843935012817 0.04563593119382858 0.004410192370414734 0.32156072556972504 0.2798640745417215 -0.06381204926408826 -0.0 0.06016257700806246 -0.25858934849184906 0.19842677148378662 98.0 635.0 -498.0 0.3888321820025643 -0.049394154548645014 8.452873521794877e-06 -3.734284080564976e-05 -0.1089765603343646 -0.014380551874637604 -0.033811494087179504 -0.004410192370414734 
1341 16.700796127319336 0.048895638436079025 0.004410192370414734 0.32156072556972504 0.3401858391615873 -0.049431497389450664 -0.0 0.04660446267771424 -0.3010628058943224 0.2544583432166082 99.0 642.0 -506.0 0.4421220365911722 -0.049394154548645014 9.611348621547224e-06 -3.734284080564976e-05 -0.10194580877820646 0.0 -0.03844539448618889 -0.004410192370414734 
1342 16.70579743385315 0.05119660869240761 0.004410192370414734 0.32156072556972504 0.3988456593377826 -0.049431497389450664 -0.0 0.04660446267771424 -0.3489583485060211 0.30235388582830686 99.0 648.0 -513.0 0.48953162909795844 -0.049394154548645014 1.064199193691214e-05 -3.734284080564976e-05 -0.09069661175211276 0.0 -0.04256796774764856 -0.004410192370414734 
1343 16.71080994606018 0.05330583453178406 0.0040267035365104675 0.32175247371196747 0.45162508308126903 -0.01637475990690291 -0.0 0.015438271693963529 -0.3764694720440381 0.3610312003500745 99.0 652.0 -518.0 0.5310609666630626 -0.045099079608917236 1.1544803623110057e-05 -3.734284080564976e-05 -0.07944742838541662 0.028761662542819977 -0.046179214492440224 -0.0040267035365104675 
1344 16.715808868408203 0.055031560361385345 0.003834955394268036 0.3219442218542099 0.4988596818299654 -0.028607732588425278 -0.0 0.026971628943529197 -0.4208030390486245 0.3938314101050953 99.0 655.0 -522.0 0.5663425248737136 -0.042951500415802 1.2311794018993775e-05 -3.734284080564976e-05 -0.06749515483776723 0.014381110668182373 -0.0492471760759751 -0.003834955394268036 
1345 16.720827102661133 0.05675728991627693 0.0036432072520256042 0.32232771813869476 0.5395108141435 -0.026460153395310042 -0.0 0.024946871862746637 -0.45298217105307487 0.42803529919032823 99.0 656.0 -524.0 0.595743821002543 -0.040803921222686765 1.2950952630490066e-05 -3.734284080564976e-05 -0.056245957811673526 0.014381110668182373 -0.05180381052196026 -0.0036432072520256042 
1346 16.72579860687256 0.05675728991627693 0.0036432072520256042 0.32232771813869476 0.5762948575808357 -0.040841264063492415 -0.0 0.03850551302870124 -0.48979553733533365 0.45129002430663234 99.0 656.0 -524.0 0.6170597585539023 -0.040803921222686765 1.3414342577258747e-05 -3.734284080564976e-05 -0.040778315315643895 0.0 -0.05365737030903498 -0.0036432072520256042 
1347 16.730796337127686 0.058099523186683655 0.0036432072520256042 0.3227112144231796 0.6009667580781194 -0.040841264063492415 -0.0 0.03850551302870124 -0.5099400597363548 0.4714345467076536 99.0 655.0 -523.0 0.6347005376592278 -0.040803921222686765 1.3797837775200606e-05 -3.734284080564976e-05 -0.03374757741888369 0.0 -0.05519135110080242 -0.0036432072520256042 
1348 16.735797882080078 0.05982525274157524 0.004410192370414734 0.3232864588499069 0.6196145679377951 -0.10695538126863538 -0.0 0.10083850050592627 -0.5563324264671831 0.45549392596125676 99.0 651.0 -520.0 0.6512387720867991 -0.049394154548645014 1.4157364610582591e-05 -3.734284080564976e-05 -0.031638361513614655 -0.05752388387918472 -0.05662945844233036 -0.004410192370414734 
1349 16.740835666656494 0.05982525274157524 0.004410192370414734 0.3232864588499069 0.6398442192267005 -0.049431497389450664 -0.0 0.04660446267771424 -0.5457328486638284 0.4991283859861141 99.0 651.0 -520.0 0.6637343236555656 -0.049394154548645014 1.4429007035990558e-05 -3.734284080564976e-05 -0.023904533435901057 0.0 -0.05771602814396223 -0.004410192370414734 
1350 16.745797872543335 0.059058262035250664 0.004410192370414734 0.32347820699214935 0.6567021925125737 -0.049431497389450664 -0.0 0.04660446267771424 -0.5594973262131147 0.5128928635354004 99.0 641.0 -508.0 0.6714521685304741 -0.049394154548645014 1.4596786272401612e-05 -3.734284080564976e-05 -0.014764572804172732 0.0 -0.05838714508960644 -0.004410192370414734 
1351 16.75079870223999 0.05848301947116852 0.0040267035365104675 0.3236699551343918 0.6684468105010843 -0.01637475990690291 -0.0 0.015438271693963529 -0.5535036711531607 0.5380653994591971 99.0 635.0 -502.0 0.6747598168440163 -0.045099079608917236 1.4668691670522095e-05 -3.734284080564976e-05 -0.006327675034602534 0.028761662542819977 -0.058674766682088375 -0.0040267035365104675 
1352 16.755823612213135 0.05848301947116852 0.0040267035365104675 0.3236699551343918 0.6717545307200247 -0.045136422449722886 -0.0 0.04255502719026636 -0.5697627911507422 0.527207763960476 99.0 635.0 -502.0 0.6780674651575586 -0.045099079608917236 1.4740597068642579e-05 -3.734284080564976e-05 -0.006327675034602534 0.0 -0.05896238827457031 -0.0040267035365104675 
1353 16.760879516601562 0.05675728991627693 0.0030679628252983093 0.32462869584560394 0.6804310580514527 0.03750702685676515 -0.0 -0.03536196404341946 -0.5378886504343363 0.5732506144777558 100.0 621.0 -486.0 0.675494851389279 -0.034361183643341064 1.4684670682375632e-05 -3.734284080564976e-05 0.004921521991491318 0.07190555334091187 -0.05873868272950252 -0.0030679628252983093 
1354 16.7658634185791 0.05426457151770592 0.0030679628252983093 0.32462869584560394 0.6852404965066817 -0.034398526484146714 -0.0 0.03243124178635358 -0.5757121434040996 0.5432809016177461 100.0 613.0 -477.0 0.6648368790435294 -0.034361183643341064 1.4452975631381075e-05 -3.734284080564976e-05 0.020389164487520955 0.0 -0.057811902525524296 -0.0030679628252983093 
1355 16.770996570587158 0.05081311613321304 0.0030679628252983093 0.32462869584560394 0.6806221955781026 -0.034398526484146714 -0.0 0.03243124178635358 -0.5719413164862195 0.5395100746998659 100.0 603.0 -466.0 0.6475636172108352 -0.034361183643341064 1.4077469939365985e-05 -3.734284080564976e-05 0.03304450089732801 0.0 -0.05630987975746393 -0.0030679628252983093 
1356 16.775876760482788 0.04716990888118744 0.0030679628252983093 0.32462869584560394 0.6683818173523371 -0.034398526484146714 -0.0 0.03243124178635358 -0.5619470895156198 0.5295158477292663 100.0 594.0 -455.0 0.6247776069988807 -0.034361183643341064 1.3582121891280016e-05 -3.734284080564976e-05 0.04359062823156511 0.0 -0.054328487565120064 -0.0030679628252983093 
1357 16.780887126922607 0.04352670535445213 0.003259710967540741 0.32462869584560394 0.6509641156452708 -0.050927216345444316 -0.0 0.048014640033090736 -0.5555172947475497 0.5075026547144589 100.0 584.0 -444.0 0.5961113382751743 -0.03650876283645629 1.2958942136416833e-05 -3.734284080564976e-05 0.05483981842796018 -0.014381110668182373 -0.05183576854566733 -0.003259710967540741 
1358 16.785863399505615 0.039500005543231964 0.003259710967540741 0.3244369477033615 0.629343780632286 -0.03654610567726194 -0.0 0.03445599886713613 -0.5310850445479584 0.4966290456808222 100.0 573.0 -432.0 0.5597272282466292 -0.03650876283645629 1.216798322275281e-05 -3.734284080564976e-05 0.06960438440243398 0.0 -0.04867193289101124 -0.003259710967540741 
1359 16.79090404510498 0.03566505387425423 0.0034514591097831726 0.3242451995611191 0.5966499304602233 -0.05307479553855955 -0.0 0.0500393971138733 -0.5121823267884743 0.462142929674601 100.0 560.0 -418.0 0.5193004424994191 -0.03865634202957153 1.1289140054335198e-05 -3.734284080564976e-05 0.07733819882074987 -0.014381110668182373 -0.04515656021734079 -0.0034514591097831726 
1360 16.7958722114563 0.03163835406303406 0.0034514591097831726 0.3242451995611191 0.5589066694260886 -0.03869368487037718 -0.0 0.03648075594791869 -0.47458576261806346 0.43810500667014474 100.0 547.0 -404.0 0.475933525711298 -0.03865634202957153 1.034638099372387e-05 -3.734284080564976e-05 0.08296279733379687 0.0 -0.04138552397489548 -0.0034514591097831726 
1361 16.8010573387146 0.03163835406303406 0.0034514591097831726 0.3242451995611191 0.5094989067666853 -0.03869368487037718 -0.0 0.03648075594791869 -0.4342444933353721 0.3977637373874534 100.0 547.0 -404.0 0.43918189841012156 -0.03865634202957153 9.547432574133077e-06 -3.734284080564976e-05 0.07030746092398966 0.0 -0.03818973029653231 -0.0034514591097831726 
1362 16.805867671966553 0.02358495444059372 0.0030679628252983093 0.32405345141887665 0.48046413340729965 -0.005636305147781968 -0.0 0.005313959454444368 -0.3949543019126851 0.3896403424582407 100.0 521.0 -374.0 0.3939774023989836 -0.034361183643341064 8.56472613910834e-06 -3.734284080564976e-05 0.08647816628217697 0.028762221336364746 -0.03425890455643336 -0.0030679628252983093 
1363 16.81091833114624 0.02358495444059372 0.0030679628252983093 0.32405345141887665 0.42888320031808685 -0.034398526484146714 -0.0 0.03243124178635358 -0.3663972875702357 0.33396604578388206 100.0 503.0 -356.0 0.35575571314742166 -0.034361183643341064 7.733819851030906e-06 -3.734284080564976e-05 0.07311975335081415 0.0 -0.030935279404123623 -0.0030679628252983093 
1364 16.815880298614502 0.014764562249183655 0.002684466540813446 0.3238617032766342 0.39904944208838666 -0.0013411467615514967 -0.0 0.0012644452928792546 -0.3264547277327239 0.3251902824398446 100.0 489.0 -341.0 0.30834611350049573 -0.030066025257110593 6.70317638044556e-06 -3.734284080564976e-05 0.09069662541151047 0.028762221336364746 -0.026812705521782238 -0.002684466540813446 
1365 16.820921659469604 0.014764562249183655 0.002684466540813446 0.3238617032766342 0.34492780616693197 -0.030103368097916243 -0.0 0.02838172762478847 -0.29582323821459555 0.26744151058980703 100.0 489.0 -341.0 0.2682868378857772 -0.030066025257110593 5.8323225627342864e-06 -3.734284080564976e-05 0.07663513595859205 0.0 -0.023329290250937145 -0.002684466540813446 
1366 16.826087713241577 0.004026696085929871 0.002684466540813446 0.3232864588499069 0.3166119211825232 -0.030103368097916243 -0.0 0.02838172762478847 -0.27270341493888306 0.24432168731409457 100.0 457.0 -307.0 0.2153644934296608 -0.030066025257110593 4.681836813688279e-06 -3.734284080564976e-05 0.10124274591604872 0.0 -0.018727347254753113 -0.002684466540813446 
1367 16.831079483032227 0.004026696085929871 0.002684466540813446 0.3232864588499069 0.26368842624065775 -0.030103368097916243 -0.0 0.02838172762478847 -0.2294915622681041 0.2011098346433156 100.0 457.0 -307.0 0.16244214897354445 -0.030066025257110593 3.5313510646422705e-06 -3.734284080564976e-05 0.10124274591604866 0.0 -0.014125404258569082 -0.002684466540813446 
1368 16.835879802703857 -0.00709465891122818 0.0023009702563285828 0.3225194662809372 0.21613372537307443 0.0029540116246789716 -0.0 -0.0027850688686858545 -0.17507991335594442 0.17786498222463026 100.0 428.0 -278.0 0.10363955671588579 -0.025770866870880125 2.2530338416496913e-06 -3.734284080564976e-05 0.11249191562334698 0.028762221336364746 -0.009012135366598764 -0.0023009702563285828 
1369 16.840906858444214 -0.00709465891122818 0.0023009702563285828 0.3225194662809372 0.15732985479819278 -0.025808209711685775 -0.0 0.02433221346322336 -0.14062539525219167 0.11629318178896832 100.0 428.0 -278.0 0.04483696445822716 -0.025770866870880125 9.747166186571122e-07 -3.734284080564976e-05 0.11249191562334696 0.0 -0.0038988664746284485 -0.0023009702563285828 
1370 16.845942497253418 -0.012463591992855072 0.0019174739718437195 0.32213596999645233 0.09248607459198684 0.007249170010909439 -0.0 -0.006834583030250964 -0.07209727217265839 0.07893185520290935 100.0 415.0 -264.0 -0.007350331172347069 -0.021475708484649657 -1.597898080945015e-07 -3.734284080564976e-05 0.099836565554142 0.028762221336364746 0.000639159232378006 -0.0019174739718437195 
1371 16.850921392440796 -0.02185922861099243 0.0015339851379394531 0.32117724418640137 0.0567379312707732 0.011543686157092455 -0.0 -0.010883491682092468 -0.04088458105045239 0.051768072732544856 100.0 385.0 -235.0 -0.0775459303210179 -0.017180633544921872 -3.3715621878703443e-06 -3.734284080564976e-05 0.13428723315397897 0.028761662542819977 0.006743124375740687 -0.0015339851379394531 
1372 16.855873346328735 -0.025885924696922302 0.0011504888534545898 0.3206019997596741 -0.025204708231613058 0.01583940333686769 -0.0 -0.01493353267926396 0.028046324434024945 -0.013112791754760988 100.0 372.0 -222.0 -0.13487845348815122 -0.012885475158691406 -5.864280586441359e-06 -3.734284080564976e-05 0.1096796095371246 0.028762221336364746 0.011728561172882715 -0.0011504888534545898 
