i t_now roll pitch yaw Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tpx Tpy Tix Tiy Tdx Tdy 
2400 22.00100874900818 -0.07919175177812576 -0.010354377329349518 0.1902136206626892 -0.640901729096025 0.316098115677014 -0.0 -0.29802016148734173 0.6723041512612429 -0.37428398977390126 4931.0 -2850.0 1196.0 -0.7957051454484463 0.1159690260887146 -0.005497374911159242 -0.0012059009727090598 0.16030079126358046 0.20133499056100845 
2401 22.005987882614136 -0.08225972205400467 -0.010929614305496216 0.19059711694717407 -0.7690068973933906 0.16434582005627454 -0.0 -0.15494672509527443 0.705364864979179 -0.5504181398839046 4929.0 -2838.0 1186.0 -0.8309868036210537 0.12241168022155761 -0.005515439841672742 -0.0012086333762854338 0.06749534606933594 0.04314277321100235 
2402 22.010968923568726 -0.08494418114423752 -0.010929614305496216 0.19059711694717407 -0.8083341590605676 0.12120031444169581 -0.0 -0.11426875229821992 0.717136453269152 -0.602867700970932 4928.0 -2828.0 1178.0 -0.8618580831587315 0.12241168022155761 -0.005534175886958801 -0.0012113657798618078 0.05905809998512268 0.0 
2403 22.015979290008545 -0.08686166256666183 -0.01054612547159195 0.19002187252044678 -0.8472779195258766 0.08814094042778015 -0.0 -0.08310007556885712 0.7333495621728636 -0.6502494866040065 4926.0 -2816.0 1170.0 -0.8839091195166111 0.11811660528182982 -0.005553391302600467 -0.001214002311229706 0.04218459129333496 -0.028761662542819977 
2404 22.02097487449646 -0.08782040327787399 -0.010737866163253784 0.18963837623596191 -0.8794151884523034 0.13342796612530947 -0.0 -0.12579709286284702 0.780938041018641 -0.6551409481557939 4924.0 -2805.0 1162.0 -0.8949346376955509 0.12026410102844237 -0.005572846403419935 -0.0012166867777705192 0.02109229564666748 0.014380551874637604 
2405 22.0259747505188 -0.08801215142011642 -0.011121362447738647 0.18944662809371948 -0.8985136316432804 0.15210201363265513 -0.0 -0.1434031536957055 0.8053348850015453 -0.6619317313058397 4922.0 -2793.0 1153.0 -0.8971397413313389 0.12455925941467284 -0.0055923494412749635 -0.0012194671183824541 0.004218459129333496 0.028762221336364746 
2406 22.030967473983765 -0.08839564770460129 -0.012463599443435669 0.18906313180923462 -0.8987249786974489 0.23903750542551278 -0.0 -0.22536672139239494 0.8464892329970077 -0.6211225116046128 4918.0 -2780.0 1143.0 -0.9015499486029148 0.1395923137664795 -0.005611948353201113 -0.0012225830182433129 0.008436918258666992 0.10066777467727661 
2407 22.03602385520935 -0.08839564770460129 -0.012463599443435669 0.18906313180923462 -0.9071814958680421 0.1383666148483753 -0.0 -0.1304532955321512 0.8059372374232319 -0.6754839418910806 4918.0 -2780.0 1143.0 -0.9015499486029148 0.1395923137664795 -0.005631547265127263 -0.0012256989181041718 0.0 0.0 
2408 22.040994882583618 -0.08897089213132858 -0.015531562268733978 0.1888713836669922 -0.9011611721104383 0.40282112749852245 -0.0 -0.37978340114588804 0.9256867164659389 -0.5459033153200508 4911.0 -2750.0 1121.0 -0.9081652595102787 0.17395349740982055 -0.005651289988160094 -0.0012295818086713553 0.012655377388000488 0.2300972118973732 
2409 22.04600238800049 -0.08897089213132858 -0.01668204367160797 0.1888713836669922 -0.9138362922214717 0.2718912420179695 -0.0 -0.2563415213015186 0.8743149687772612 -0.6179734474757426 4908.0 -2735.0 1109.0 -0.9081652595102787 0.18683888912200927 -0.005671032711192926 -0.0012337523195892573 0.0 0.08628610521554947 
2410 22.050982236862183 -0.08839564770460129 -0.017065539956092834 0.18867963552474976 -0.9198959576140344 0.21865825014002618 -0.0 -0.20615297524852916 0.8541683918253599 -0.6480154165768307 4905.0 -2719.0 1096.0 -0.9015499486029148 0.19113404750823973 -0.005690631623119077 -0.0012380187045782805 -0.012655377388000488 0.028762221336364746 
2411 22.056001901626587 -0.08705341070890427 -0.01668204367160797 0.18867963552474976 -0.9213533320335299 0.15683447857014834 -0.0 -0.1478649644277442 0.8262143276456169 -0.6783493632178728 4902.0 -2702.0 1082.0 -0.8861142231523991 0.18683888912200927 -0.005709894975796302 -0.0012421892154961826 -0.029529213905334473 -0.028762221336364746 
2412 22.06098437309265 -0.08513592928647995 -0.015531562268733978 0.18848788738250732 -0.9119764570459723 0.08642132008820771 -0.0 -0.08147880196461982 0.7853650600469273 -0.7038862580823074 4898.0 -2686.0 1069.0 -0.8640631867945194 0.17395349740982055 -0.005728678958117922 -0.001246072106063366 -0.04218459129333496 -0.08628610521554947 
2413 22.06605887413025 -0.08264321833848953 -0.013997577130794525 0.1882961466908455 -0.8959834915111213 0.04047440701909362 -0.0 -0.03815963689027399 0.7506472758316536 -0.7124876389413797 4894.0 -2667.0 1054.0 -0.8353970108926296 0.15677286386489866 -0.005746839762702544 -0.0012495715003460646 -0.054839640855789185 -0.11504888534545898 
2414 22.070988178253174 -0.07995874434709549 -0.012463599443435669 0.1877209022641182 -0.8693483172510564 0.02329129981435835 -0.0 -0.021959248055175684 0.7207995526983473 -0.6988403046431717 4889.0 -2649.0 1039.0 -0.8045255599915981 0.1395923137664795 -0.005764329448789317 -0.0012526874002069235 -0.059058427810668945 -0.11504832655191422 
2415 22.076051950454712 -0.07995874434709549 -0.012463599443435669 0.1877209022641182 -0.8103073791264742 0.1383365104664117 -0.0 -0.1304249128486447 0.7268256609815951 -0.5964007481329505 4883.0 -2626.0 1020.0 -0.8045255599915981 0.1395923137664795 -0.005781819134876091 -0.0012558033000677825 0.0 0.0 
2416 22.080992221832275 -0.07343932241201401 -0.009203888475894928 0.1871456578373909 -0.8787771692754328 -0.14265287590771913 -0.0 0.13449442121348168 0.6502713435039955 -0.784765764717477 4879.0 -2607.0 1005.0 -0.7295522077381611 0.1030835509300232 -0.005797678965479094 -0.0012581042721867561 -0.1434272825717926 -0.24447832256555557 
2417 22.08601713180542 -0.069796122610569 -0.007861658930778503 0.1865704134106636 -0.7736184336494655 -0.013876705545932063 -0.0 0.01308308345607671 0.625115264289413 -0.6381983477454898 4874.0 -2587.0 988.0 -0.6876554100215435 0.08805058002471923 -0.005812627996131735 -0.0012600696869194507 -0.08015039563179031 -0.10066721588373184 
2418 22.09099316596985 -0.06576942652463913 -0.006519421935081482 0.1859951689839363 -0.7357622892765701 -0.028911948546767246 -0.0 0.027258446499647555 0.5871181703200521 -0.6143766168196996 4870.0 -2566.0 972.0 -0.64134840503335 0.07301752567291259 -0.005826570352762896 -0.0012616995424032213 -0.08858731389045715 -0.10066777467727661 
2419 22.09602379798889 -0.06155098229646683 -0.005368933081626892 0.1854199320077896 -0.6914815275274961 -0.02741765527054668 -0.0 0.025849613288051524 0.551667496356856 -0.5775171096449074 4866.0 -2543.0 953.0 -0.5928362964093685 0.060132050514221186 -0.005839458098337012 -0.0012630417756736279 -0.09280577301979065 -0.08628666400909424 
2420 22.100982904434204 -0.05694904178380966 -0.004793696105480194 0.18503643572330475 -0.6470078671510517 0.009282382970675825 -0.0 -0.00875151459218054 0.5326554686582643 -0.5239039540660837 4862.0 -2522.0 935.0 -0.5399139805138111 0.05368939638137817 -0.005851195358782963 -0.001264240199699998 -0.10124269127845764 -0.04314277321100235 
2421 22.106056451797485 -0.05694904178380966 -0.004793696105480194 0.18503643572330475 -0.54577691313304 0.0524239577576518 -0.0 -0.049425781369430266 0.47033787420713075 -0.4209120928377004 4862.0 -2522.0 935.0 -0.5399139805138111 0.05368939638137817 -0.005862932619228916 -0.0012654386237263679 0.0 0.0 
2422 22.110997915267944 -0.047361649572849274 -0.004410199820995331 0.18446119129657745 -0.6464538717605173 0.019365475485101338 -0.0 -0.018257945381889334 0.5369563487108976 -0.5186984033290082 4857.0 -2475.0 897.0 -0.4296589700877666 0.0493942379951477 -0.0058722730316221276 -0.0012665411736816168 -0.21092262864112854 -0.028762221336364746 
2423 22.11605477333069 -0.047361649572849274 -0.004410199820995331 0.18446119129657745 -0.43554058353178193 0.048126594271510836 -0.0 -0.045374188219731944 0.37830449141883254 -0.3329303031991005 4857.0 -2475.0 897.0 -0.4296589700877666 0.0493942379951477 -0.005881613444015339 -0.0012676437236368656 0.0 0.0 
2424 22.120986700057983 -0.04007524996995926 -0.004410199820995331 0.1840776950120926 -0.5120552981746196 0.048125491721555586 -0.0 -0.04537314872566534 0.44077797456833673 -0.39540482584267145 4854.0 -2424.0 853.0 -0.34586537465453143 0.0493942379951477 -0.005889132256507829 -0.0012687462735921145 -0.16030079126358032 0.0 
2425 22.12604808807373 -0.03700727969408035 -0.004793696105480194 0.18369419872760773 -0.38397494662769127 0.08118167302012444 -0.0 -0.07653881533413197 0.351783638750482 -0.27524482341635 4852.0 -2401.0 834.0 -0.310583716481924 0.05368939638137817 -0.005895884076431348 -0.0012699446976184845 -0.06749534606933594 0.028762221336364746 
2426 22.130986213684082 -0.03298058360815048 -0.005560681223869324 0.1835024505853653 -0.35876565460652105 0.11853217871859668 -0.0 -0.11175320981431398 0.3488075352476788 -0.2370543254333649 4851.0 -2379.0 815.0 -0.2642767114937305 0.06227962970733642 -0.0059016292223333855 -0.0012713348679244518 -0.08858731389045715 0.05752388387918472 
2427 22.13602328300476 -0.027995146811008453 -0.00632767379283905 0.1835024505853653 -0.32252992587275797 0.12712147236615418 -0.0 -0.11985127352603456 0.32327021848499704 -0.20341894495896246 4850.0 -2355.0 794.0 -0.2069441883265972 0.07086994647979736 -0.0059061280090361365 -0.0012729167863726619 -0.10967960953712463 0.05752444267272949 
2428 22.140976905822754 -0.022817961871623993 -0.006519421935081482 0.18369419872760773 -0.26721396268963804 0.08612408969923853 -0.0 -0.08119857046646672 0.25877857214547173 -0.177580001679005 4848.0 -2333.0 777.0 -0.14740656152367593 0.07301752567291259 -0.005909332499504043 -0.001274546641856432 -0.11389806866645809 0.014381110668182373 
2429 22.146025896072388 -0.01725728064775467 -0.00632767379283905 0.1835024505853653 -0.2117048611939698 0.05521270725131034 -0.0 -0.05205503960675893 0.19888381513403458 -0.1468287755272757 4847.0 -2309.0 757.0 -0.08345872744917869 0.07086994647979736 -0.005911146819665981 -0.001276128560304642 -0.12233498692512512 -0.014381110668182373 
2430 22.151000022888184 -0.01725728064775467 -0.00632767379283905 0.1835024505853653 -0.08937168858900661 0.0695922360010445 -0.0 -0.06561218932569753 0.10577777282751011 -0.04016558350181259 4847.0 -2309.0 757.0 -0.08345872744917869 0.07086994647979736 -0.00591296113982792 -0.0012777104787528514 0.0 0.0 
2431 22.156001806259155 -0.006327666342258453 -0.005368933081626892 0.18369419872760773 -0.2041326387967169 -0.013052555538713938 -0.0 0.01230606737765154 0.16052056794444802 -0.17282663532209955 4842.0 -2264.0 719.0 0.04223183706402779 0.060132050514221186 -0.00591296113982792 -0.0012790527120232584 -0.24045151472091675 -0.07190555334091187 
2432 22.16098713874817 -0.001150481402873993 -0.005177192389965057 0.1835024505853653 -0.018041565939336965 0.04232365588285028 -0.0 -0.03990312543915912 0.03468243962363031 0.005220685815528816 4839.0 -2245.0 704.0 0.10176946386694909 0.05798455476760864 -0.00591296113982792 -0.0012803470101207495 -0.11389806866645813 -0.014380551874637604 
2433 22.166038990020752 -0.001150481402873993 -0.005177192389965057 0.1835024505853653 0.09585650272712117 0.056702913459390394 -0.0 -0.05346001949355853 -0.0515364969896044 0.10499651648316294 4839.0 -2245.0 704.0 0.10176946386694909 0.05798455476760864 -0.00591296113982792 -0.0012816413082182407 0.0 0.0 
2434 22.17097568511963 0.00747816264629364 -0.005560681223869324 0.1829272136092186 0.005255740210861006 0.08975826077163218 -0.0 -0.08462489981217544 0.038021155993675344 0.04660374381850009 4834.0 -2209.0 675.0 0.20099887043237688 0.06227962970733642 -0.00591296113982792 -0.0012830314785242081 -0.18983016908168796 0.028761662542819977 
2435 22.176023960113525 0.010737866163253784 -0.00632767379283905 0.18254371732473373 0.16085902236446745 0.12710977575555443 -0.0 -0.11984024585580524 -0.07142071884406165 0.1912609646998669 4832.0 -2190.0 661.0 0.23848546087741854 0.07086994647979736 -0.00591296113982792 -0.001284613396972418 -0.07171347737312317 0.05752444267272949 
2436 22.181004285812378 0.010737866163253784 -0.00632767379283905 0.18254371732473373 0.23257249973759062 0.06958375116437673 -0.0 -0.0656041897449708 -0.15709255598107175 0.2226967457260426 4832.0 -2190.0 661.0 0.23848546087741854 0.07086994647979736 -0.00591296113982792 -0.0012861953154206277 0.0 0.0 
2437 22.185997486114502 0.016873791813850403 -0.006519421935081482 0.1812014803290367 0.16814528040632615 0.08611081117019057 -0.0 -0.0811860513492214 -0.09669702087628834 0.17788307222550973 4827.0 -2157.0 635.0 0.3090486058592797 0.07301752567291259 -0.00591296113982792 -0.001287825170904398 -0.1349903643131256 0.014381110668182373 
2438 22.190988540649414 0.016873791813850403 -0.006519421935081482 0.1812014803290367 0.30313564471945176 0.07172807064652442 -0.0 -0.06762587354078022 -0.2136962807003641 0.28132215424114426 4826.0 -2144.0 626.0 0.3090486058592797 0.07301752567291259 -0.00591296113982792 -0.0012894550263881685 0.0 0.0 
2439 22.195998668670654 0.01955825835466385 -0.006711170077323914 0.18043449521064758 0.2749487460409106 0.0882550827153027 -0.0 -0.08320768994956027 -0.18289086609798894 0.26609855604754923 4824.0 -2131.0 617.0 0.3399199710786343 0.07516510486602783 -0.00591296113982792 -0.0012911328189074995 -0.05905826389789581 0.014381110668182373 
2440 22.200992345809937 0.02377670258283615 -0.007094666361808777 0.1787087619304657 0.2897133455429972 0.10692957810312509 -0.0 -0.10081417304818174 -0.18614286956089915 0.2869570426090809 4821.0 -2119.0 610.0 0.3884320797026158 0.0794602632522583 -0.00591296113982792 -0.0012929064854979517 -0.09280577301979065 0.028762221336364746 
2441 22.206014156341553 0.025694184005260468 -0.0072864145040512085 0.17775002866983414 0.36238556362733254 0.09469422502443194 -0.0 -0.0892785715386409 -0.2512472879099634 0.3405258594486043 4818.0 -2107.0 603.0 0.4104831160604954 0.08160784244537353 -0.00591296113982792 -0.0012947280891239643 -0.04218459129333496 0.014381110668182373 
2442 22.210987329483032 0.02780340611934662 -0.00824514776468277 0.1769830361008644 0.3824233227227629 0.16295386013574897 -0.0 -0.15363437269668306 -0.2354301491218147 0.3890645218184977 4816.0 -2098.0 599.0 0.43473917037248616 0.09234565496444702 -0.00591296113982792 -0.001296789376065135 -0.046402886509895325 0.0719049945473671 
2443 22.216187000274658 0.02780340611934662 -0.00824514776468277 0.1769830361008644 0.42882620923265824 0.09104680430144071 -0.0 -0.08583975030255099 -0.3072152584993875 0.39305500880193855 4816.0 -2098.0 599.0 0.43473917037248616 0.09234565496444702 -0.00591296113982792 -0.0012988506630063057 0.0 0.0 
2444 22.220993280410767 0.028570394963026047 -0.008820392191410065 0.17602429538965225 0.42077282637402424 0.1406306687872857 -0.0 -0.1325878660563854 -0.2772656410534937 0.4098535071098791 4811.0 -2086.0 594.0 0.4435595420747996 0.09878839254379272 -0.00591296113982792 -0.0013010557610541582 -0.016873754560947418 0.04314333200454712 
2445 22.22600030899048 0.027611657977104187 -0.00824514776468277 0.17544905096292496 0.4477133192871512 0.04789920591190457 -0.0 -0.04515980441834465 -0.3429764922245899 0.38813629664293453 4808.0 -2082.0 594.0 0.4325340667366982 0.09234565496444702 -0.00591296113982792 -0.001303117047995329 0.021092213690280914 -0.04314333200454712 
2446 22.23098635673523 0.027611657977104187 -0.00824514776468277 0.17544905096292496 0.4266211055968703 0.09104047662951052 -0.0 -0.08583378451624304 -0.30541778181332935 0.3912515663295724 4806.0 -2079.0 595.0 0.4325340667366982 0.09234565496444702 -0.00591296113982792 -0.0013051783349364995 0.0 0.0 
2447 22.235997676849365 0.024351947009563446 -0.006902918219566345 0.17429856956005096 0.46084807075604806 -0.024661435889080176 -0.0 0.02325102473462118 -0.3879063864667625 0.36465536173214136 4804.0 -2078.0 598.0 0.3950473906099797 0.07731268405914306 -0.00591296113982792 -0.0013069040644913912 0.0717136412858963 -0.10066721588373184 
2448 22.240991830825806 0.022626221179962158 -0.006135925650596619 0.1733398288488388 0.4072545506809653 0.009889486568048597 -0.0 -0.009323897352960585 -0.32785999952178513 0.3371838968747457 4800.0 -2078.0 602.0 0.37520154356956487 0.06872236728668213 -0.00591296113982792 -0.0013084380459040404 0.03796596825122833 -0.05752444267272949 
2449 22.24601936340332 0.019941754639148712 -0.005944177508354187 0.17257283627986908 0.39747548110827813 0.050883753335103386 -0.0 -0.04797366271396694 -0.3005505399705285 0.3485242026844955 4798.0 -2079.0 606.0 0.34433017835021024 0.06657478809356689 -0.00591296113982792 -0.001309924090281129 0.05905826389789581 -0.014381110668182373 
2450 22.250988960266113 0.016106799244880676 -0.00632767379283905 0.17180585116147995 0.3786842488501967 0.09832066180743276 -0.0 -0.09269760892637986 -0.2628455899741798 0.35554319890055963 4795.0 -2082.0 610.0 0.3002281913161278 0.07086994647979736 -0.00591296113982792 -0.0013115060087293387 0.08436901867389679 0.028762221336364746 
2451 22.256009578704834 0.011313110589981079 -0.006902918219566345 0.17123060673475266 0.3446489610527456 0.11914278432540595 -0.0 -0.11232889430125445 -0.22524025116923252 0.337569145470487 4793.0 -2085.0 615.0 0.24510077178478243 0.07731268405914306 -0.00591296113982792 -0.0013132317382842304 0.10546115040779114 0.04314333200454712 
