i t_now roll pitch yaw dyaw psi_1 psi_2 psi_3 dpsi1 dpsi2 dpsi3 Tz 
2117 20.590943813323975 -0.0 0.0 0.0 0.0 15429.0 14947.0 15251.0 13.0 12.0 13.0 0.75 
2118 20.595968008041382 -0.0 0.0 0.0 0.0 15442.0 14959.0 15264.0 12.0 13.0 12.0 0.75 
2119 20.600951671600342 -0.0 0.0 0.0 0.0 15454.0 14972.0 15276.0 13.0 12.0 13.0 0.75 
2120 20.605916261672974 -0.0 0.0 0.0 0.0 15467.0 14984.0 15289.0 13.0 13.0 13.0 0.75 
2121 20.61092185974121 -0.0 0.0 0.0 0.0 15492.0 15009.0 15314.0 13.0 12.0 13.0 0.75 
2122 20.61589479446411 -0.0 0.0 0.0 0.0 15492.0 15009.0 15314.0 13.0 12.0 13.0 0.75 
2123 20.62094235420227 -0.0 0.0 0.0 0.0 15505.0 15021.0 15327.0 13.0 13.0 13.0 0.75 
2124 20.62595224380493 -0.0 0.0 0.0 0.0 15518.0 15034.0 15340.0 13.0 13.0 13.0 0.75 
2125 20.630910873413086 -0.0 0.0 0.0 0.0 15544.0 15059.0 15365.0 13.0 13.0 14.0 0.75 
2126 20.63594961166382 -0.0 0.0 0.0 0.0 15544.0 15059.0 15365.0 13.0 13.0 14.0 0.75 
2127 20.64088249206543 -0.0 0.0 0.0 0.0 15570.0 15085.0 15391.0 13.0 13.0 13.0 0.75 
2128 20.646533012390137 -0.0 0.0 0.0 0.0 15583.0 15098.0 15404.0 13.0 13.0 13.0 0.75 
2129 20.65095090866089 -0.0 0.0 0.0 0.0 15596.0 15111.0 15417.0 13.0 13.0 12.0 0.75 
2130 20.655942678451538 -0.0 0.0 0.0 0.0 15609.0 15124.0 15429.0 13.0 12.0 12.0 0.75 
2131 20.661502838134766 -0.0 0.0 0.0 0.0 15622.0 15136.0 15441.0 13.0 13.0 14.0 0.75 
2132 20.665870904922485 -0.0 0.0 0.0 0.0 15635.0 15149.0 15455.0 12.0 13.0 12.0 0.75 
2133 20.670901775360107 -0.0 0.0 0.0 0.0 15647.0 15162.0 15467.0 13.0 13.0 13.0 0.75 
2134 20.675867080688477 -0.0 0.0 0.0 0.0 15673.0 15187.0 15492.0 13.0 12.0 12.0 0.75 
2135 20.680882692337036 -0.0 0.0 0.0 0.0 15673.0 15187.0 15492.0 13.0 12.0 12.0 0.75 
2136 20.685864448547363 -0.0 0.0 0.0 0.0 15686.0 15199.0 15504.0 13.0 13.0 13.0 0.75 
2137 20.690869569778442 -0.0 0.0 0.0 0.0 15712.0 15224.0 15530.0 13.0 12.0 12.0 0.75 
2138 20.695905923843384 -0.0 0.0 0.0 0.0 15712.0 15224.0 15530.0 13.0 12.0 12.0 0.75 
2139 20.700904846191406 -0.0 0.0 0.0 0.0 15725.0 15236.0 15542.0 12.0 12.0 13.0 0.75 
2140 20.705861568450928 -0.0 0.0 0.0 0.0 15737.0 15248.0 15555.0 13.0 12.0 13.0 0.75 
2141 20.71086859703064 -0.0 0.0 0.0 0.0 15762.0 15272.0 15580.0 13.0 12.0 13.0 0.75 
2142 20.71586036682129 -0.0 0.0 0.0 0.0 15775.0 15284.0 15593.0 12.0 13.0 13.0 0.75 
2143 20.72092032432556 -0.0 0.0 0.0 0.0 15775.0 15284.0 15593.0 12.0 13.0 13.0 0.75 
2144 20.7258722782135 -0.0 0.0 0.0 0.0 15787.0 15297.0 15606.0 13.0 12.0 13.0 0.75 
2145 20.73088765144348 -0.0 0.0 0.0 0.0 15812.0 15321.0 15631.0 13.0 12.0 13.0 0.75 
2146 20.7358717918396 -0.0 0.0 0.0 0.0 15825.0 15333.0 15644.0 12.0 12.0 12.0 0.75 
2147 20.740907192230225 -0.0 0.0 0.0 0.0 15837.0 15345.0 15656.0 13.0 12.0 13.0 0.75 
2148 20.745863676071167 -0.0 0.0 0.0 0.0 15850.0 15357.0 15669.0 12.0 12.0 12.0 0.75 
2149 20.75090980529785 -0.0 0.0 0.0 0.0 15862.0 15369.0 15681.0 12.0 13.0 13.0 0.75 
2150 20.75592875480652 -0.0 0.0 0.0 0.0 15874.0 15382.0 15694.0 13.0 12.0 13.0 0.75 
2151 20.76092791557312 -0.0 0.0 0.0 0.0 15887.0 15394.0 15707.0 12.0 12.0 12.0 0.75 
2152 20.76590394973755 -0.0 0.0 0.0 0.0 15899.0 15406.0 15719.0 13.0 13.0 13.0 0.75 
2153 20.770958423614502 -0.0 0.0 0.0 0.0 15925.0 15431.0 15744.0 13.0 12.0 13.0 0.75 
2154 20.775896310806274 -0.0 0.0 0.0 0.0 15925.0 15431.0 15744.0 13.0 12.0 13.0 0.75 
2155 20.78119730949402 -0.0 0.0 0.0 0.0 15951.0 15456.0 15770.0 13.0 13.0 13.0 0.75 
2156 20.785876274108887 -0.0 0.0 0.0 0.0 15964.0 15469.0 15783.0 13.0 12.0 12.0 0.75 
2157 20.791083097457886 -0.0 0.0 0.0 0.0 15964.0 15469.0 15783.0 13.0 12.0 12.0 0.75 
2158 20.79589319229126 -0.0 0.0 0.0 0.0 15977.0 15481.0 15795.0 13.0 13.0 13.0 0.75 
2159 20.800984382629395 -0.0 0.0 0.0 0.0 16003.0 15506.0 15820.0 12.0 13.0 13.0 0.75 
2160 20.805879831314087 -0.0 0.0 0.0 0.0 16015.0 15519.0 15833.0 13.0 12.0 13.0 0.75 
2161 20.81095027923584 -0.0 0.0 0.0 0.0 16028.0 15531.0 15846.0 13.0 13.0 13.0 0.75 
2162 20.8158860206604 -0.0 0.0 0.0 0.0 16041.0 15544.0 15859.0 13.0 12.0 12.0 0.75 
2163 20.821160793304443 -0.0 0.0 0.0 0.0 16054.0 15556.0 15871.0 13.0 13.0 13.0 0.75 
2164 20.825883388519287 -0.0 0.0 0.0 0.0 16067.0 15569.0 15884.0 12.0 13.0 12.0 0.75 
2165 20.831085681915283 -0.0 0.0 0.0 0.0 16079.0 15582.0 15896.0 13.0 12.0 13.0 0.75 
2166 20.83590054512024 -0.0 0.0 0.0 0.0 16105.0 15607.0 15922.0 12.0 12.0 13.0 0.75 
2167 20.841313362121582 -0.0 0.0 0.0 0.0 16105.0 15607.0 15922.0 12.0 12.0 13.0 0.75 
2168 20.845904111862183 -0.0 0.0 0.0 0.0 16117.0 15619.0 15935.0 13.0 13.0 12.0 0.75 
2169 20.850916147232056 -0.0 0.0 0.0 0.0 16143.0 15644.0 15960.0 13.0 13.0 13.0 0.75 
2170 20.855939626693726 -0.0 0.0 0.0 0.0 16143.0 15644.0 15960.0 13.0 13.0 13.0 0.75 
2171 20.860886812210083 -0.0 0.0 0.0 0.0 16168.0 15670.0 15986.0 13.0 12.0 13.0 0.75 
2172 20.865894079208374 -0.0 0.0 0.0 0.0 16181.0 15682.0 15999.0 12.0 12.0 13.0 0.75 
2173 20.870938539505005 -0.0 0.0 0.0 0.0 16193.0 15694.0 16012.0 13.0 13.0 13.0 0.75 
2174 20.875881671905518 -0.0 0.0 0.0 0.0 16206.0 15707.0 16025.0 12.0 12.0 12.0 0.75 
2175 20.880897521972656 -0.0 0.0 0.0 0.0 16218.0 15719.0 16037.0 12.0 12.0 13.0 0.75 
2176 20.885899782180786 -0.0 0.0 0.0 0.0 16230.0 15731.0 16050.0 13.0 12.0 13.0 0.75 
2177 20.890888214111328 -0.0 0.0 0.0 0.0 16243.0 15743.0 16063.0 12.0 13.0 13.0 0.75 
2178 20.895882844924927 -0.0 0.0 0.0 0.0 16255.0 15756.0 16076.0 12.0 12.0 12.0 0.75 
2179 20.900927305221558 -0.0 0.0 0.0 0.0 16267.0 15768.0 16088.0 12.0 12.0 13.0 0.75 
2180 20.9058780670166 -0.0 0.0 0.0 0.0 16279.0 15780.0 16101.0 12.0 12.0 13.0 0.75 
2181 20.9109046459198 -0.0 0.0 0.0 0.0 16291.0 15792.0 16114.0 13.0 13.0 13.0 0.75 
2182 20.91612148284912 -0.0 0.0 0.0 0.0 16304.0 15805.0 16127.0 12.0 12.0 12.0 0.75 
2183 20.920883893966675 -0.0 0.0 0.0 0.0 16329.0 15829.0 16152.0 13.0 13.0 13.0 0.75 
2184 20.925925731658936 -0.0 0.0 0.0 0.0 16329.0 15829.0 16152.0 13.0 13.0 13.0 0.75 
2185 20.930871963500977 -0.0 0.0 0.0 0.0 16342.0 15842.0 16165.0 12.0 12.0 12.0 0.75 
2186 20.935890913009644 -0.0 0.0 0.0 0.0 16367.0 15867.0 16190.0 12.0 12.0 13.0 0.75 
2187 20.94086718559265 -0.0 0.0 0.0 0.0 16379.0 15879.0 16203.0 13.0 12.0 12.0 0.75 
2188 20.945892095565796 -0.0 0.0 0.0 0.0 16392.0 15891.0 16215.0 13.0 13.0 13.0 0.75 
2189 20.950873136520386 -0.0 0.0 0.0 0.0 16405.0 15904.0 16228.0 13.0 13.0 12.0 0.75 
2190 20.955899715423584 -0.0 0.0 0.0 0.0 16418.0 15917.0 16240.0 12.0 12.0 12.0 0.75 
2191 20.961124897003174 -0.0 0.0 0.0 0.0 16430.0 15929.0 16252.0 13.0 13.0 12.0 0.75 
2192 20.965941667556763 -0.0 0.0 0.0 0.0 16443.0 15942.0 16264.0 13.0 12.0 13.0 0.75 
2193 20.970927953720093 -0.0 0.0 0.0 0.0 16456.0 15954.0 16277.0 13.0 13.0 12.0 0.75 
2194 20.975990295410156 -0.0 0.0 0.0 0.0 16469.0 15967.0 16289.0 12.0 12.0 13.0 0.75 
2195 20.980949878692627 -0.0 0.0 0.0 0.0 16481.0 15979.0 16302.0 13.0 13.0 13.0 0.75 
2196 20.985971689224243 -0.0 0.0 0.0 0.0 16494.0 15992.0 16315.0 13.0 12.0 12.0 0.75 
2197 20.99114751815796 -0.0 0.0 0.0 0.0 16520.0 16017.0 16340.0 12.0 12.0 12.0 0.75 
2198 20.995930194854736 -0.0 0.0 0.0 0.0 16520.0 16017.0 16340.0 12.0 12.0 12.0 0.75 
2199 21.00092101097107 -0.0 0.0 0.0 0.0 16532.0 16029.0 16352.0 14.0 13.0 13.0 0.75 
2200 21.005919933319092 -0.0 0.0 0.0 0.0 16558.0 16055.0 16378.0 13.0 12.0 12.0 0.75 
2201 21.01090979576111 -0.0 0.0 0.0 0.0 16571.0 16067.0 16390.0 13.0 13.0 13.0 0.75 
2202 21.015902757644653 -0.0 0.0 0.0 0.0 16584.0 16080.0 16403.0 13.0 12.0 13.0 0.75 
2203 21.020957231521606 -0.0 0.0 0.0 0.0 16597.0 16092.0 16416.0 13.0 13.0 13.0 0.75 
2204 21.026301383972168 -0.0 0.0 0.0 0.0 16610.0 16105.0 16429.0 13.0 12.0 12.0 0.75 
2205 21.030965566635132 -0.0 0.0 0.0 0.0 16623.0 16117.0 16441.0 12.0 12.0 13.0 0.75 
2206 21.03595542907715 -0.0 0.0 0.0 0.0 16635.0 16129.0 16454.0 13.0 12.0 13.0 0.75 
2207 21.04095721244812 -0.0 0.0 0.0 0.0 16635.0 16129.0 16454.0 13.0 12.0 13.0 0.75 
2208 21.045958518981934 -0.0 0.0 0.0 0.0 16661.0 16154.0 16480.0 12.0 12.0 12.0 0.75 
2209 21.05098795890808 -0.0 0.0 0.0 0.0 16673.0 16166.0 16492.0 12.0 13.0 13.0 0.75 
2210 21.05594229698181 -0.0 0.0 0.0 0.0 16685.0 16179.0 16505.0 13.0 12.0 13.0 0.75 
2211 21.06088924407959 -0.0 0.0 0.0 0.0 16698.0 16191.0 16518.0 12.0 12.0 13.0 0.75 
2212 21.06594157218933 -0.0 0.0 0.0 0.0 16710.0 16203.0 16531.0 13.0 13.0 13.0 0.75 
2213 21.070879220962524 -0.0 0.0 0.0 0.0 16735.0 16228.0 16556.0 12.0 12.0 12.0 0.75 
2214 21.075904369354248 -0.0 0.0 0.0 0.0 16747.0 16240.0 16568.0 13.0 13.0 13.0 0.75 
2215 21.080901622772217 -0.0 0.0 0.0 0.0 16747.0 16240.0 16568.0 13.0 13.0 13.0 0.75 
2216 21.085845232009888 -0.0 0.0 0.0 0.0 16773.0 16265.0 16593.0 12.0 12.0 13.0 0.75 
2217 21.09084153175354 -0.0 0.0 0.0 0.0 16785.0 16277.0 16606.0 13.0 13.0 13.0 0.75 
2218 21.0958468914032 -0.0 0.0 0.0 0.0 16798.0 16290.0 16619.0 13.0 13.0 12.0 0.75 
2219 21.10084843635559 -0.0 0.0 0.0 0.0 16811.0 16303.0 16631.0 12.0 12.0 12.0 0.75 
2220 21.105854988098145 -0.0 0.0 0.0 0.0 16823.0 16315.0 16643.0 13.0 13.0 13.0 0.75 
2221 21.110859394073486 -0.0 0.0 0.0 0.0 16836.0 16328.0 16656.0 13.0 12.0 12.0 0.75 
2222 21.11586856842041 -0.0 0.0 0.0 0.0 16849.0 16340.0 16668.0 13.0 13.0 12.0 0.75 
2223 21.120848655700684 -0.0 0.0 0.0 0.0 16862.0 16353.0 16680.0 13.0 12.0 12.0 0.75 
2224 21.125853300094604 -0.0 0.0 0.0 0.0 16875.0 16365.0 16692.0 12.0 13.0 13.0 0.75 
2225 21.130849361419678 -0.0 0.0 0.0 0.0 16887.0 16378.0 16705.0 13.0 12.0 12.0 0.75 
2226 21.13585662841797 -0.0 0.0 0.0 0.0 16913.0 16402.0 16729.0 13.0 13.0 13.0 0.75 
2227 21.14086127281189 -0.0 0.0 0.0 0.0 16913.0 16402.0 16729.0 13.0 13.0 13.0 0.75 
2228 21.145936012268066 -0.0 0.0 0.0 0.0 16939.0 16428.0 16755.0 12.0 12.0 12.0 0.75 
2229 21.15084433555603 -0.0 0.0 0.0 0.0 16951.0 16440.0 16767.0 13.0 13.0 13.0 0.75 
2230 21.15585708618164 -0.0 0.0 0.0 0.0 16964.0 16453.0 16780.0 14.0 13.0 12.0 0.75 
2231 21.160842418670654 -0.0 0.0 0.0 0.0 16978.0 16466.0 16792.0 12.0 12.0 13.0 0.75 
2232 21.16585683822632 -0.0 0.0 0.0 0.0 16990.0 16478.0 16805.0 13.0 13.0 12.0 0.75 
2233 21.170852422714233 -0.0 0.0 0.0 0.0 17003.0 16491.0 16817.0 13.0 12.0 13.0 0.75 
2234 21.17586064338684 -0.0 0.0 0.0 0.0 17016.0 16503.0 16830.0 13.0 13.0 13.0 0.75 
2235 21.180845022201538 -0.0 0.0 0.0 0.0 17029.0 16516.0 16843.0 13.0 12.0 13.0 0.75 
2236 21.185911655426025 -0.0 0.0 0.0 0.0 17042.0 16528.0 16856.0 13.0 13.0 12.0 0.75 
2237 21.190842628479004 -0.0 0.0 0.0 0.0 17055.0 16541.0 16868.0 13.0 12.0 13.0 0.75 
2238 21.195891618728638 -0.0 0.0 0.0 0.0 17055.0 16541.0 16868.0 13.0 12.0 13.0 0.75 
2239 21.200842142105103 -0.0 0.0 0.0 0.0 17080.0 16565.0 16894.0 13.0 12.0 13.0 0.75 
2240 21.20585322380066 -0.0 0.0 0.0 0.0 17093.0 16577.0 16907.0 13.0 12.0 12.0 0.75 
2241 21.21084451675415 -0.0 0.0 0.0 0.0 17106.0 16589.0 16919.0 12.0 12.0 13.0 0.75 
2242 21.215850353240967 -0.0 0.0 0.0 0.0 17118.0 16601.0 16932.0 13.0 12.0 13.0 0.75 
2243 21.2210636138916 -0.0 0.0 0.0 0.0 17131.0 16613.0 16945.0 12.0 13.0 12.0 0.75 
2244 21.225894689559937 -0.0 0.0 0.0 0.0 17143.0 16626.0 16957.0 13.0 12.0 13.0 0.75 
2245 21.230847120285034 -0.0 0.0 0.0 0.0 17169.0 16650.0 16983.0 12.0 12.0 13.0 0.75 
2246 21.235852479934692 -0.0 0.0 0.0 0.0 17181.0 16662.0 16996.0 13.0 12.0 12.0 0.75 
2247 21.24084496498108 -0.0 0.0 0.0 0.0 17194.0 16674.0 17008.0 13.0 13.0 13.0 0.75 
2248 21.245851278305054 -0.0 0.0 0.0 0.0 17207.0 16687.0 17021.0 12.0 12.0 13.0 0.75 
2249 21.25084090232849 -0.0 0.0 0.0 0.0 17219.0 16699.0 17034.0 13.0 12.0 12.0 0.75 
2250 21.255850791931152 -0.0 0.0 0.0 0.0 17232.0 16711.0 17046.0 13.0 13.0 13.0 0.75 
2251 21.260846376419067 -0.0 0.0 0.0 0.0 17245.0 16724.0 17059.0 12.0 12.0 12.0 0.75 
2252 21.266146898269653 -0.0 0.0 0.0 0.0 17257.0 16736.0 17071.0 13.0 13.0 13.0 0.75 
2253 21.270846366882324 -0.0 0.0 0.0 0.0 17270.0 16749.0 17084.0 13.0 13.0 12.0 0.75 
2254 21.275856494903564 -0.0 0.0 0.0 0.0 17283.0 16762.0 17096.0 13.0 12.0 12.0 0.75 
2255 21.28084683418274 -0.0 0.0 0.0 0.0 17296.0 16774.0 17108.0 13.0 12.0 12.0 0.75 
2256 21.285881280899048 -0.0 0.0 0.0 0.0 17309.0 16786.0 17120.0 12.0 13.0 12.0 0.75 
2257 21.2908456325531 -0.0 0.0 0.0 0.0 17321.0 16799.0 17132.0 13.0 12.0 12.0 0.75 
2258 21.295869827270508 -0.0 0.0 0.0 0.0 17334.0 16811.0 17144.0 13.0 12.0 13.0 0.75 
2259 21.300910234451294 -0.0 0.0 0.0 0.0 17347.0 16823.0 17157.0 13.0 13.0 12.0 0.75 
2260 21.305893659591675 -0.0 0.0 0.0 0.0 17360.0 16836.0 17169.0 13.0 12.0 12.0 0.75 
2261 21.310845851898193 -0.0 0.0 0.0 0.0 17386.0 16861.0 17194.0 12.0 12.0 12.0 0.75 
2262 21.31593155860901 -0.0 0.0 0.0 0.0 17386.0 16861.0 17194.0 12.0 12.0 12.0 0.75 
2263 21.32087016105652 -0.0 0.0 0.0 0.0 17398.0 16873.0 17206.0 13.0 13.0 13.0 0.75 
2264 21.325886964797974 -0.0 0.0 0.0 0.0 17411.0 16886.0 17219.0 13.0 12.0 12.0 0.75 
2265 21.330847024917603 -0.0 0.0 0.0 0.0 17424.0 16898.0 17231.0 13.0 13.0 13.0 0.75 
2266 21.335857152938843 -0.0 0.0 0.0 0.0 17450.0 16923.0 17256.0 13.0 13.0 13.0 0.75 
2267 21.34085750579834 -0.0 0.0 0.0 0.0 17450.0 16923.0 17256.0 13.0 13.0 13.0 0.75 
2268 21.34585475921631 -0.0 0.0 0.0 0.0 17476.0 16948.0 17281.0 14.0 13.0 14.0 0.75 
2269 21.350847244262695 -0.0 0.0 0.0 0.0 17490.0 16961.0 17295.0 12.0 12.0 12.0 0.75 
2270 21.35587430000305 -0.0 0.0 0.0 0.0 17502.0 16973.0 17307.0 13.0 13.0 13.0 0.75 
2271 21.360849142074585 -0.0 0.0 0.0 0.0 17528.0 16998.0 17332.0 13.0 12.0 13.0 0.75 
2272 21.36589550971985 -0.0 0.0 0.0 0.0 17528.0 16998.0 17332.0 13.0 12.0 13.0 0.75 
2273 21.370848417282104 -0.0 0.0 0.0 0.0 17541.0 17010.0 17345.0 13.0 13.0 12.0 0.75 
2274 21.375894784927368 -0.0 0.0 0.0 0.0 17566.0 17035.0 17370.0 13.0 11.0 13.0 0.75 
2275 21.380844593048096 -0.0 0.0 0.0 0.0 17579.0 17046.0 17383.0 12.0 13.0 13.0 0.75 
2276 21.385878086090088 -0.0 0.0 0.0 0.0 17579.0 17046.0 17383.0 12.0 13.0 13.0 0.75 
2277 21.390854120254517 -0.0 0.0 0.0 0.0 17591.0 17059.0 17396.0 13.0 12.0 12.0 0.75 
2278 21.395897150039673 -0.0 0.0 0.0 0.0 17604.0 17071.0 17408.0 12.0 12.0 13.0 0.75 
2279 21.400850772857666 -0.0 0.0 0.0 0.0 17629.0 17095.0 17434.0 12.0 12.0 12.0 0.75 
2280 21.405874013900757 -0.0 0.0 0.0 0.0 17641.0 17107.0 17446.0 13.0 12.0 13.0 0.75 
2281 21.41134548187256 -0.0 0.0 0.0 0.0 17641.0 17107.0 17446.0 13.0 12.0 13.0 0.75 
2282 21.41587495803833 -0.0 0.0 0.0 0.0 17654.0 17119.0 17459.0 12.0 13.0 13.0 0.75 
2283 21.420885801315308 -0.0 0.0 0.0 0.0 17679.0 17144.0 17484.0 12.0 12.0 13.0 0.75 
2284 21.425848960876465 -0.0 0.0 0.0 0.0 17691.0 17156.0 17497.0 13.0 13.0 12.0 0.75 
2285 21.43088150024414 -0.0 0.0 0.0 0.0 17704.0 17169.0 17509.0 13.0 12.0 12.0 0.75 
2286 21.435847520828247 -0.0 0.0 0.0 0.0 17717.0 17181.0 17521.0 12.0 12.0 13.0 0.75 
2287 21.440857410430908 -0.0 0.0 0.0 0.0 17729.0 17193.0 17534.0 13.0 13.0 12.0 0.75 
2288 21.445849180221558 -0.0 0.0 0.0 0.0 17742.0 17206.0 17546.0 13.0 12.0 12.0 0.75 
2289 21.4508957862854 -0.0 0.0 0.0 0.0 17755.0 17218.0 17558.0 12.0 12.0 13.0 0.75 
2290 21.45584487915039 -0.0 0.0 0.0 0.0 17767.0 17230.0 17571.0 13.0 13.0 12.0 0.75 
2291 21.460856199264526 -0.0 0.0 0.0 0.0 17793.0 17255.0 17595.0 13.0 13.0 13.0 0.75 
2292 21.46585965156555 -0.0 0.0 0.0 0.0 17793.0 17255.0 17595.0 13.0 13.0 13.0 0.75 
2293 21.470856189727783 -0.0 0.0 0.0 0.0 17819.0 17280.0 17620.0 13.0 13.0 12.0 0.75 
2294 21.475846529006958 -0.0 0.0 0.0 0.0 17832.0 17293.0 17632.0 13.0 12.0 13.0 0.75 
2295 21.480857372283936 -0.0 0.0 0.0 0.0 17845.0 17305.0 17645.0 13.0 13.0 13.0 0.75 
2296 21.485846757888794 -0.0 0.0 0.0 0.0 17858.0 17318.0 17658.0 13.0 13.0 13.0 0.75 
2297 21.49106740951538 -0.0 0.0 0.0 0.0 17871.0 17331.0 17671.0 13.0 12.0 12.0 0.75 
2298 21.495849132537842 -0.0 0.0 0.0 0.0 17884.0 17343.0 17683.0 13.0 13.0 13.0 0.75 
2299 21.500855922698975 -0.0 0.0 0.0 0.0 17897.0 17356.0 17696.0 13.0 12.0 12.0 0.75 
2300 21.50585103034973 -0.0 0.0 0.0 0.0 17910.0 17368.0 17708.0 13.0 13.0 13.0 0.75 
2301 21.51085329055786 -0.0 0.0 0.0 0.0 17923.0 17381.0 17721.0 13.0 12.0 12.0 0.75 
2302 21.515855073928833 -0.0 0.0 0.0 0.0 17936.0 17393.0 17733.0 13.0 13.0 13.0 0.75 
2303 21.520859241485596 -0.0 0.0 0.0 0.0 17962.0 17418.0 17759.0 12.0 12.0 13.0 0.75 
2304 21.525904417037964 -0.0 0.0 0.0 0.0 17962.0 17418.0 17759.0 12.0 12.0 13.0 0.75 
2305 21.530858516693115 -0.0 0.0 0.0 0.0 17988.0 17443.0 17784.0 13.0 12.0 13.0 0.75 
2306 21.5358624458313 -0.0 0.0 0.0 0.0 17988.0 17443.0 17784.0 13.0 12.0 13.0 0.75 
2307 21.540879011154175 -0.0 0.0 0.0 0.0 18001.0 17455.0 17797.0 13.0 12.0 12.0 0.75 
2308 21.5458505153656 -0.0 0.0 0.0 0.0 18027.0 17479.0 17823.0 12.0 12.0 12.0 0.75 
2309 21.55086398124695 -0.0 0.0 0.0 0.0 18039.0 17491.0 17835.0 14.0 12.0 13.0 0.75 
2310 21.555853128433228 -0.0 0.0 0.0 0.0 18053.0 17503.0 17848.0 13.0 12.0 13.0 0.75 
2311 21.560865879058838 -0.0 0.0 0.0 0.0 18066.0 17515.0 17861.0 12.0 12.0 12.0 0.75 
2312 21.56585192680359 -0.0 0.0 0.0 0.0 18078.0 17527.0 17873.0 13.0 12.0 14.0 0.75 
2313 21.570866346359253 -0.0 0.0 0.0 0.0 18091.0 17539.0 17887.0 13.0 13.0 13.0 0.75 
2314 21.575849056243896 -0.0 0.0 0.0 0.0 18104.0 17552.0 17900.0 12.0 12.0 12.0 0.75 
2315 21.58089303970337 -0.0 0.0 0.0 0.0 18116.0 17564.0 17912.0 13.0 12.0 13.0 0.75 
2316 21.585856437683105 -0.0 0.0 0.0 0.0 18129.0 17576.0 17925.0 13.0 12.0 12.0 0.75 
2317 21.5909264087677 -0.0 0.0 0.0 0.0 18142.0 17588.0 17937.0 12.0 12.0 13.0 0.75 
2318 21.595856189727783 -0.0 0.0 0.0 0.0 18154.0 17600.0 17950.0 13.0 13.0 13.0 0.75 
2319 21.600866079330444 -0.0 0.0 0.0 0.0 18179.0 17625.0 17975.0 13.0 12.0 13.0 0.75 
2320 21.605894327163696 -0.0 0.0 0.0 0.0 18179.0 17625.0 17975.0 13.0 12.0 13.0 0.75 
2321 21.610912084579468 -0.0 0.0 0.0 0.0 18192.0 17637.0 17988.0 13.0 13.0 12.0 0.75 
2322 21.615877151489258 -0.0 0.0 0.0 0.0 18218.0 17662.0 18012.0 13.0 12.0 12.0 0.75 
2323 21.62085771560669 -0.0 0.0 0.0 0.0 18231.0 17674.0 18024.0 13.0 13.0 13.0 0.75 
2324 21.625864505767822 -0.0 0.0 0.0 0.0 18244.0 17687.0 18037.0 13.0 12.0 12.0 0.75 
2325 21.630853176116943 -0.0 0.0 0.0 0.0 18257.0 17699.0 18049.0 13.0 13.0 13.0 0.75 
2326 21.635864973068237 -0.0 0.0 0.0 0.0 18270.0 17712.0 18062.0 12.0 12.0 12.0 0.75 
2327 21.640854835510254 -0.0 0.0 0.0 0.0 18282.0 17724.0 18074.0 13.0 13.0 13.0 0.75 
2328 21.645867347717285 -0.0 0.0 0.0 0.0 18295.0 17737.0 18087.0 13.0 12.0 12.0 0.75 
2329 21.650864124298096 -0.0 0.0 0.0 0.0 18308.0 17749.0 18099.0 14.0 13.0 13.0 0.75 
2330 21.655883312225342 -0.0 0.0 0.0 0.0 18322.0 17762.0 18112.0 12.0 13.0 12.0 0.75 
2331 21.660855531692505 -0.0 0.0 0.0 0.0 18334.0 17775.0 18124.0 13.0 12.0 13.0 0.75 
2332 21.66586971282959 -0.0 0.0 0.0 0.0 18347.0 17787.0 18137.0 13.0 12.0 12.0 0.75 
2333 21.670861959457397 -0.0 0.0 0.0 0.0 18360.0 17799.0 18149.0 13.0 13.0 12.0 0.75 
2334 21.675865650177002 -0.0 0.0 0.0 0.0 18373.0 17812.0 18161.0 13.0 12.0 14.0 0.75 
2335 21.680857181549072 -0.0 0.0 0.0 0.0 18386.0 17824.0 18175.0 13.0 13.0 12.0 0.75 
2336 21.685901880264282 -0.0 0.0 0.0 0.0 18399.0 17837.0 18187.0 12.0 12.0 13.0 0.75 
2337 21.690853595733643 -0.0 0.0 0.0 0.0 18424.0 17861.0 18212.0 13.0 12.0 13.0 0.75 
2338 21.69596838951111 -0.0 0.0 0.0 0.0 18424.0 17861.0 18212.0 13.0 12.0 13.0 0.75 
2339 21.700937032699585 -0.0 0.0 0.0 0.0 18437.0 17873.0 18225.0 13.0 12.0 12.0 0.75 
2340 21.706053972244263 -0.0 0.0 0.0 0.0 18450.0 17885.0 18237.0 13.0 13.0 14.0 0.75 
2341 21.710855722427368 -0.0 0.0 0.0 0.0 18476.0 17910.0 18264.0 13.0 12.0 12.0 0.75 
2342 21.71586775779724 -0.0 0.0 0.0 0.0 18489.0 17922.0 18276.0 13.0 13.0 13.0 0.75 
2343 21.720855236053467 -0.0 0.0 0.0 0.0 18502.0 17935.0 18289.0 12.0 12.0 13.0 0.75 
2344 21.72586941719055 -0.0 0.0 0.0 0.0 18514.0 17947.0 18302.0 13.0 12.0 13.0 0.75 
2345 21.73085594177246 -0.0 0.0 0.0 0.0 18527.0 17959.0 18315.0 12.0 13.0 13.0 0.75 
2346 21.735865592956543 -0.0 0.0 0.0 0.0 18539.0 17972.0 18328.0 12.0 12.0 12.0 0.75 
2347 21.74085807800293 -0.0 0.0 0.0 0.0 18551.0 17984.0 18340.0 13.0 12.0 13.0 0.75 
2348 21.745866775512695 -0.0 0.0 0.0 0.0 18564.0 17996.0 18353.0 12.0 13.0 12.0 0.75 
